usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
91,3,0,2150,373,144,0.6254313358645252,0.9644268282665359,655047,47897,1.7742696790717403,591,1061862
91,4,0,2196,373,143,0.6234236913782688,0.8868247950285281,656621,49595,1.7258226949175994,556,1062546
94,2,1,1369,113,61,0.8066936771204894,1.330938190414593,93118,15414,3.0110382234902215,841,1072427
94,3,1,1395,113,60,0.8,1.4,92509,18384,3.0,812,1067821
93,5,0,1391,116,60,0.7562317714884658,1.379395824627048,94672,17742,2.9857461072693114,805,1068882
93,3,-1,1405,115,58,0.7377280992399982,1.2706944952850878,92545,22355,2.9658318302959183,825,1068847
94,2,0,1408,109,60,0.7224171868341113,1.3620904820334148,91699,18769,3.076808955093631,815,1069353
94,1,1,1377,114,59,0.7057450409687704,1.5774013527741164,91769,17781,2.9662225764535375,784,1067740
83,5,1,3285,180,135,0.9760382746921547,5.7666873924369195,128744,23267,5.632657397201181,204,1305705
82,6,2,3241,182,140,0.8712416984074861,5.881056523806889,125725,25302,5.643913074949952,193,1303930
83,7,2,3244,182,137,1.0,5.8,130854,23562,5.6,217,1309640
83,5,4,3282,180,136,1.0445507455248788,5.662485865780368,127962,24663,5.594446298506427,203,1311607
82,6,2,3270,183,138,1.024938192117911,5.897466909199986,127291,24365,5.55367453433689,215,1313975
83,6,2,3224,181,133,0.9254408765326604,5.634003629548624,125612,22787,5.6033960984525635,223,1307333
87,126,49,1934,205,200,0.5792120398173605,0.8143559501118075,120025,165438,1.0507133814235199,1008,1009138
87,126,51,1881,200,199,0.5550100703553539,0.8063293785726712,123825,166671,0.9954114671745223,998,1004210
87,126,51,1965,201,197,0.5611567866264985,0.8112113446927267,124906,163749,1.0380659114838553,1021,1011014
88,127,50,1926,206,199,0.48457280580920437,0.7872448485435476,126784,165589,1.0080236280413664,1007,1011242
88,127,51,1934,207,198,0.6,0.8,125735,166302,1.0,1015,1009613
87,126,50,1937,203,198,0.6543909765329349,0.8974038591028584,119967,167415,1.026320544696546,1021,1013332
94,1,0,1265,121,122,0.19905623192604374,0.19962497220690206,991,15555,2.6825919246546635,636,1100540
94,0,0,1257,125,123,0.19173382772412675,0.18744060546329275,9674,17738,2.7113868325689254,660,1105015
94,1,0,1295,124,122,0.2,0.2,2544,19444,2.7,635,1101223
91,1,0,1564,147,126,0.2,0.2,2941,23851,2.9770101697358182,795,1102442
93,1,0,1269,126,121,0.22133231964824326,0.1608587259218263,-3387,20072,2.651001065215688,607,1103559
94,1,0,1295,124,122,0.2,0.2,2544,19444,2.7,635,1101223
87,20,10,3887,244,263,2.404738880724058,2.371300634390675,116801,93381,7.221937197512199,349,1308852
88,21,10,3883,240,266,2.3784304474287192,2.4461604287557654,113244,91487,7.240823507400389,324,1310911
88,21,10,3862,239,266,2.4,2.4,111286,94229,7.2,343,1310246
87,20,9,3864,241,265,2.367053896295437,2.449141550434966,115176,92109,7.189325777260816,384,1312986
87,21,10,3882,236,269,2.298390748244633,2.5324682204005367,107865,94238,7.280944033754931,349,1309503
88,21,9,3852,239,263,2.3502714557142643,2.415966380309361,109430,95927,7.227407667506082,358,1311303
82,1,0,3453,132,140,0.6794357120969898,0.5479241657573874,8376,29394,5.224536200018116,355,1021139
85,22,27,3905,157,157,0.6186299688083248,0.8859889602956148,10787,27297,7.903428261190374,419,1021533
83,3,0,3473,132,137,0.6,0.6,9715,26776,5.2,370,1021517
82,1,0,3498,133,138,0.5711418544460234,0.736347189248314,7974,26912,5.198308315873084,385,1018473
82,2,0,3521,131,137,0.6117861541246817,0.5216039913536048,11321,28626,5.204977519197349,368,1021551
83,3,0,3473,132,137,0.6,0.6,9715,26776,5.2,370,1021517
88,4,1,1769,117,220,0.28866848262484157,0.14020871823252815,113009,581586,1.779348240962037,1541,1043520
89,4,1,1847,119,223,0.18239330876485677,0.3716135224353476,114021,574861,1.8058374032013378,1526,1038034
88,3,1,1821,116,222,0.2059680966071385,0.22821652027110192,110249,578721,1.7925137499995207,1515,1042259
89,4,2,1819,118,223,0.2,0.2,111430,579085,1.8,1520,1041522
83,4,2,2328,163,248,0.6004551205294042,1.2911859312611988,154570,590773,2.2085554517620265,1681,1048843
88,2,0,1883,116,222,0.13487465325412035,0.31201676401183553,112858,576522,1.8233627020697616,1499,1043385
89,1,-1,5538,191,142,0.24087541593388861,0.25008153376533965,261227,84542,1.5013105533890247,147,1015668
89,0,0,5567,188,145,0.2745229441228253,0.3116688503236669,263305,89385,1.4834008194920996,144,1011373
88,1,0,5535,190,147,0.18941096852083505,0.11492915341392268,270388,89462,1.495871014384376,122,1012023
88,0,0,5520,192,145,0.20117909669543496,0.23707444045739845,261257,89689,1.502628111213253,145,1010390
89,1,-1,5517,195,147,0.2765744900290698,0.11362524074421192,265254,86885,1.548133499040127,118,1010056
88,0,-1,5533,194,147,0.29680533261469844,0.25597850916721937,265073,89375,1.4481855464673596,114,1009175
89,18,14,1977,154,89,1.4247055496130274,3.46311582446463,59890,43997,2.3003722772262765,1068,1082525
85,21,24,2112,169,102,7.518171279499013,3.7269014561577842,60087,46173,2.3,1193,1085033
89,16,15,1984,157,90,1.4,3.41,57962,43602,2.3,1121,1084952
89,16,15,1984,157,90,1.4,3.41,57962,43602,2.3,1121,1084952
89,16,15,1983,151,90,1.437252262725868,3.40392441836341,61877,42445,2.2677439331405114,1122,1084250
84,18,22,2251,160,100,5.96647878055181,18.385399475922224,61966,44547,2.3,1658,1085125
94,1,0,794,58,61,1.0254712493489428,2.0237353915502583,7397,15185,1.5410145232418129,2149,1074643
93,0,-1,813,61,62,1.009357325397524,2.062425154117647,9030,18254,1.5013623092166803,2162,1074208
93,0,0,781,61,65,0.9871358336084309,1.9957626437722895,6127,17248,1.4714194900452637,2189,1075562
93,0,-1,741,57,61,0.93758789099662,1.9447004679423605,4596,18948,1.432737512259104,2178,1073428
93,0,0,788,65,64,0.9851034415661851,2.012315328362724,2184,16953,1.5067478919975226,2182,1076716
94,0,0,806,60,62,0.9292297229718386,2.1513010148375677,10907,14685,1.5194437190882741,2180,1070898
69,13,7,3982,335,185,5.7689426635489855,14.80070925024952,238813,167685,0.9503380742838414,250,1105312
66,41,43,3985,525,204,12.547414912844589,24.034389690625922,243938,175365,1.0,1030,1105280
73,16,8,4194,357,295,6.214874860103314,19.80058904933057,243159,188434,2.2113735025870875,876,1106904
70,14,6,3946,335,187,5.765085664563901,14.660753108221037,241052,169642,1.0176572336736902,228,1106565
65,25,14,3962,408,248,6.57431731472253,26.28621584677208,243460,177408,1.0,749,1117860
70,13,8,3872,338,186,5.795384784381806,14.722546549959691,238796,166987,1.0013321282843173,255,1103512
66,56,64,3893,332,238,1.4,1.6,536029,449132,3.0,150,1035609
65,57,65,3922,333,236,1.4343478833556456,1.5840124133412277,538698,451238,2.9648144958081613,134,1036365
65,55,65,3896,327,239,1.32492390407282,1.6942500925778645,535324,448848,3.0076340268154707,185,1036804
66,56,64,3893,332,238,1.4,1.6,536029,449132,3.0,150,1035609
65,53,62,3908,333,237,1.4331081688564957,1.646753134968979,530798,448573,2.991790137094417,175,1033883
66,57,65,3919,331,238,1.40600418091102,1.6233122540674996,536413,447734,2.994815772192703,134,1034177
97,1,0,616,40,40,0.15637778135557237,0.13868530901937837,9007,22498,1.498649560146601,302,1022602
97,2,0,616,36,41,0.18676096581535084,0.19828544157091577,519,17330,1.4955407385925936,280,1019555
97,1,0,610,41,36,0.19552039317927264,0.19511144944594558,3460,16742,1.5001959654808734,316,1014113
97,1,0,600,37,40,0.2,0.2,4767,19880,1.5,289,1018485
96,1,0,610,61,43,0.2,0.2,4862,19962,1.924485399264002,298,1020552
97,1,0,591,36,40,0.24973072171014815,0.047413122787798856,2150,15779,1.481141037871053,318,1020024
81,3,0,5474,268,178,1.0284078621208013,1.2732747341411226,251822,35955,1.0056500794286916,587,1015919
81,5,1,5492,267,175,1.0,1.39,249419,36634,1.0,548,1017288
81,3,0,5466,265,172,0.9712207501268589,1.3757045879507201,246360,34985,1.018505858864504,549,1019014
81,5,1,5492,267,175,1.0,1.39,249419,36634,1.0,548,1017288
81,5,0,5452,267,178,0.9595167532299046,1.1998960775413203,248800,36519,0.9928300846753911,557,1021358
81,4,1,5507,264,177,1.0121821559840396,1.4283719530954484,250094,40766,0.9798969808774485,552,1015738
84,81,101,1397,223,146,0.9957775879771518,2.515771387743207,14947,22393,3.022163629293285,152,988999
85,80,101,1408,227,147,1.0,2.4,16443,20863,3.0,144,990772
85,79,100,1417,226,145,1.006410726923877,2.570444029249645,14768,19049,2.9829666984815746,146,986697
85,81,100,1430,224,145,1.0164379651095814,2.3594812846179267,15105,21485,2.995767053337273,167,994410
85,79,101,1407,225,144,0.9169614331151329,2.5312939523625584,19217,20594,2.993871638234447,128,992031
85,80,100,1400,229,147,0.9663201361298162,2.520823399345483,11638,19834,2.9770996221807904,121,991451
90,0,1,2669,160,136,0.22649783131920953,0.2538060220416293,7139,65451,2.0397385705394275,1803,1108730
90,0,1,2673,169,133,0.24613388440483613,0.07806185039122016,7436,65464,2.0049327048430743,1838,1112316
90,-1,0,2682,163,132,0.13397500484724653,0.2288487718758959,6784,67292,2.00738086132279,1837,1111058
90,0,1,2685,165,134,0.2132501054497891,0.07953424391143052,10557,66387,1.999070172367708,1862,1113704
91,1,0,2737,166,135,0.20832746252860979,0.2772415730149002,11064,69287,1.9714671192915403,1844,1115078
91,0,0,2686,164,132,0.1684224783807276,0.2518614040553247,14267,64674,1.9889940886176956,1857,1111623
58,163,18,4452,572,220,6.0694913387002,8.490234639389785,382802,37527,2.1839649736510776,140,973395
57,162,18,4491,580,222,6.0234565993822065,8.613081524989324,384825,37007,2.1937807742093396,116,973461
57,163,17,4479,574,222,5.952649858951532,8.659806999545859,384686,39257,2.198354969749224,178,973972
57,163,17,4429,571,220,6.017556029420397,8.602513841533746,384822,39291,2.176316828772984,137,970335
57,164,17,4428,570,219,5.908519634506209,8.620744869905733,389327,37906,2.1752419727095735,138,973679
57,162,18,4396,572,223,6.03131139453006,8.634133731089687,391102,34660,2.219386897626538,89,975690
73,10,1,5404,250,156,5.062192450072604,18.505765790155593,141948,52823,0.9667786343788499,157,1021839
75,18,18,6283,252,166,5.21770709167669,26.26398148956009,147283,53749,2.971012038499314,332,1026906
74,27,4,6122,350,176,5.348730732293505,26.89928583426199,149388,52502,2.48070423900496,281,1023979
74,10,12,5866,270,200,5.359280533756368,18.969800908884604,148652,52964,1.9541645005571688,268,1023747
73,9,1,5371,252,157,4.970078412581481,18.40688127689809,148219,54443,1.0041480385730148,145,1023594
73,10,0,5375,254,156,4.97390849339927,18.417246943353536,143960,49927,0.9669849699076335,179,1025007
87,29,36,1775,178,174,1.8305108580959577,0.9854136477463185,65482,67267,1.9574849644358037,625,1103003
88,28,36,1745,171,177,1.7785411453072684,0.7992084871070421,63685,72543,2.015947369183318,681,1099640
87,27,37,1760,176,175,1.8474263666145714,1.1276285677169657,60485,73338,1.9592061863790438,596,1097487
88,29,37,1786,175,175,1.8,1.0,64650,70255,2.0,629,1101022
88,29,37,1786,175,175,1.8,1.0,64650,70255,2.0,629,1101022
88,29,37,1760,176,178,1.814505978987125,0.8682945006120767,59526,67073,1.9588724841158955,624,1101901
91,4,3,1370,94,118,0.8,1.0,25625,99074,1.0,418,1113077
91,4,3,1394,91,122,0.7336905979057186,1.0008039226751995,22559,101238,1.0193060141915888,422,1110791
90,6,4,1327,94,115,0.818016612370436,1.1214284301463224,23125,98033,1.0005004136937214,431,1113189
90,4,2,1347,94,119,0.7538689311647575,1.005298554847986,27435,97637,1.0012058797641108,424,1115831
91,4,3,1370,94,118,0.8,1.0,25625,99074,1.0,418,1113077
90,3,2,1389,89,118,0.7697569016285744,0.9340749698759807,25433,100990,0.9621066403460427,428,1114067
93,5,2,1034,121,76,0.2804213310324902,0.306468521041637,18856,65637,1.8761393346381912,655,1017460
93,2,2,676,72,61,0.23807470766063885,0.3089866054253467,18512,63162,1.5080700566284198,618,1013090
94,3,2,712,73,58,0.2,0.2,18641,64419,1.5,613,1016112
93,4,2,741,72,57,0.20625423385288139,0.21173333743106218,23192,63467,1.5072162610885675,588,1015243
93,3,2,730,72,57,0.1766526171050658,0.17846412804387307,20441,60222,1.4539253248356103,570,1013622
94,3,1,755,77,57,0.19248730516586277,0.19831069876527552,16641,65561,1.4983430827495468,600,1019594
75,37,41,2235,172,114,6.2,20.0,95632,32410,2.3,159,1107842
77,43,41,2888,268,128,9.460131391414444,29.0757045801095,98006,32965,2.458823765553678,159,1112234
75,37,41,2235,172,114,6.2,20.0,95632,32410,2.3,159,1107842
75,37,40,2252,173,114,6.152993878912335,20.101400973971824,93482,31874,2.303544853076952,134,1107553
75,37,41,2235,172,114,6.2,20.0,95632,32410,2.3,159,1107842
75,36,41,2228,170,110,6.114308434882808,20.047940558977682,98243,33146,2.255947694160697,124,1109938
70,6,1,2994,223,201,3.208258547948273,3.5070225741650107,428548,389592,1.9793637013894065,96,1081997
70,7,2,2949,224,202,3.199829586864175,3.5132253404502296,425571,386732,1.9782339394029604,125,1084702
69,5,3,2955,223,203,3.172787664719291,3.607762389486918,427103,389378,1.9660913969339024,104,1079777
70,6,1,2987,224,199,3.25875092761819,3.669255135421131,435280,383888,1.9840066848998577,113,1078917
69,4,1,2995,222,201,3.235971550997052,3.6124863296666487,428369,388026,1.9778053713988228,125,1083958
70,6,2,2948,224,203,3.19,3.59,428831,387601,2.0,115,1082453
84,5,1,3741,852,265,0.4,0.4,377071,88331,1.0,121,1043038
83,5,0,3762,852,267,0.4393948976505287,0.45640680214973267,372671,85051,1.0263658926962294,128,1041335
84,5,1,3707,849,261,0.38599428492625987,0.41994961956556376,377609,90466,1.0360723792874114,108,1038947
83,7,0,3726,855,265,0.3702318496836169,0.4342771238856112,375452,84792,0.9926586951099551,122,1046067
83,6,0,3737,856,264,0.38565293127094774,0.4417372746235231,381389,89601,0.9899791265433138,148,1043917
83,4,3,3725,851,268,0.4463374716912515,0.5054228297188075,380019,87059,1.0063994823292257,136,1044034
92,8,5,1010,137,139,1.0279809595292624,0.734511174175261,38121,47400,5.014501439659478,525,967925
92,8,6,1024,131,137,1.0916478545349577,0.6298722185685394,38121,43865,5.003757339814955,539,970984
92,9,4,998,136,141,0.9999262986674912,0.6857816143245923,40660,48946,5.00674822419899,546,972552
93,8,5,1028,134,141,1.0,0.6,39910,46082,5.0,548,973145
93,8,4,1051,136,138,0.9672293769539205,0.5706921207983572,35926,45845,5.014683056121025,570,972766
93,9,4,1043,137,141,1.0838233451141221,0.6015669307030228,41536,45516,4.9761320405531935,521,971497
72,5,1,1858,178,134,3.365078231590735,4.496900373149872,235851,65646,1.6165222822660614,1807,952672
73,4,1,1881,179,137,3.4,4.6,239378,64562,1.6,1793,952803
73,3,0,1897,180,137,3.443079386052033,4.738555272069089,242170,63814,1.5728511879467535,1767,949066
73,4,1,1881,179,137,3.4,4.6,239378,64562,1.6,1793,952803
73,2,0,1920,177,141,3.3848156355397045,4.653220912070159,239882,62596,1.5617814865899677,1805,951426
73,4,1,1881,179,137,3.4,4.6,239378,64562,1.6,1793,952803
90,33,51,2106,111,83,0.6035560792648669,0.4608372790749747,182490,35639,2.4295416463864252,203,1085028
90,34,49,2038,112,81,0.5984632396986763,0.558659743770321,185175,36637,2.392627200570189,190,1083649
91,35,50,2068,111,82,0.6,0.6,184724,37429,2.4,219,1085546
90,35,48,2082,110,81,0.58489869974619,0.6708825806013947,186530,36277,2.443577678527942,198,1084708
90,36,50,2061,107,77,0.6278819503062764,0.4911849520436906,186213,38718,2.3772855334880165,226,1085870
90,34,50,2048,101,82,0.6486441117159776,0.5486700831466274,185418,37569,2.3368444147611758,230,1085284
91,3,1,2836,208,129,1.0,1.4,113354,27649,1.0,652,1064578
91,3,0,2835,206,128,0.9359621586360765,1.3716028309296482,112275,27108,0.989623553129219,617,1064042
90,5,0,2821,205,129,0.9808249528555396,1.313775193447749,113501,26629,1.0429267861729765,643,1064252
91,3,1,2801,207,129,1.0415614096840566,1.4709069851049372,116502,31283,0.9553794769129139,648,1065266
91,1,0,2809,210,128,1.0083337908290597,1.5553554872517639,114525,28368,0.9957610359775573,631,1062774
91,3,1,2836,208,129,1.0,1.4,113354,27649,1.0,652,1064578
84,3,2,6211,313,209,0.4,1.8,52583,211119,2.0,412,1013259
83,3,1,6211,312,205,0.38182303054655314,1.865319061507006,50867,211217,1.9978946081448448,393,1014343
84,3,1,6189,314,209,0.35664542339594285,1.8824745333154984,48507,209138,1.959137491218623,425,1015543
84,3,3,6235,314,207,0.3667901879585858,1.6926302491914567,50253,208068,1.98096868809094,402,1011297
84,3,1,6207,310,206,0.47565547097818456,1.683766849281596,56168,208256,1.9819357016973185,444,1014219
83,1,1,6224,317,208,0.38602404862767137,1.881639628737186,48060,212549,2.044071292171328,414,1011241
77,22,4,3101,381,344,7.652807851958639,5.83042441905572,303332,195501,2.9932465825823424,145,1046458
78,23,4,3124,386,348,7.62,5.81,303675,195796,3.0,152,1045831
78,23,4,3124,386,348,7.62,5.81,303675,195796,3.0,152,1045831
77,24,4,3090,387,346,7.661856857886848,5.82840071006444,302668,194918,3.0513324197460694,155,1043703
78,22,5,3078,387,350,7.685090123467713,5.671888277873575,303343,199021,2.9787945226106047,139,1046954
78,22,2,3079,389,347,7.619449395495613,5.7846432177139215,305389,198459,3.018798052053076,137,1044596
85,11,1,3310,334,243,3.61,2.0,86931,55259,1.0,241,1059974
84,11,2,3311,328,241,3.5954973950671443,2.0734599568714023,85294,53924,0.960779200452115,247,1057113
85,10,1,3295,337,244,3.64256312396449,2.098972837219232,88388,56682,0.9829447249202928,216,1060017
84,10,0,3309,331,244,3.6496252117542447,1.8880662354328095,89073,54542,1.0184357335177443,237,1059701
84,9,0,3281,335,245,3.625201873876248,1.9864155984959122,90278,57091,1.0065119761321346,243,1060542
84,9,0,3282,333,240,3.648040554680985,2.079915282448245,91343,56273,0.9902259907275893,249,1063464
91,45,61,1383,155,93,1.0,1.2,11530,33475,2.6,166,1059021
91,41,60,1398,155,92,1.0644705057132118,1.2458918841829512,12260,31631,2.643239704599673,163,1061020
90,44,60,1391,156,92,0.9957845947410556,1.2384743656905104,17314,32475,2.645683882754447,185,1054753
93,64,104,1429,226,109,1.4662241014289377,1.6929936261955638,12160,34867,3.8206484654432304,383,1059267
91,65,104,1436,158,103,1.1228115105160388,1.759952597344758,11968,33912,3.176353610185899,236,1059041
90,44,60,1370,159,94,0.974462701675496,1.255093517655721,13102,30144,2.6453217363609594,181,1060658
93,8,0,2505,197,113,2.4,2.4,282389,111390,4.4,190,1322947
92,8,0,2498,204,115,2.3672852188808684,2.447860932097659,276946,110843,4.394960548695451,157,1325737
92,8,0,2497,195,113,2.4531665959737303,2.32792999062575,290318,110644,4.426984316247255,167,1322949
92,7,-1,2499,201,113,2.5376611252403682,2.480931714120609,282225,111788,4.388235888252226,225,1322200
93,8,0,2505,197,113,2.4,2.4,282389,111390,4.4,190,1322947
93,6,0,2507,202,115,2.399482831167826,2.3818189120235433,285594,111156,4.400204911108546,182,1326449
86,5,0,1860,218,172,3.446620865240453,1.0219762485179853,162429,19961,1.022285593223461,174,1023910
86,4,0,1872,220,173,3.4438859435549847,1.1108855393821437,164962,22717,1.007099226302434,163,1026642
87,7,0,1951,220,172,3.4384749739616227,0.85403775995485,167938,22990,1.0316222396161687,190,1023263
87,3,0,1889,221,169,3.403666263885044,1.0419452035150674,164193,21248,1.0183917272408378,196,1026943
87,5,0,1894,220,173,3.4,1.0,164014,22150,1.0,190,1026021
87,7,0,1876,216,174,3.504337593796789,1.1036462110628684,164849,20690,1.013575426826671,178,1026125
95,2,1,1918,109,86,0.5857681570409329,0.35495185527795814,364200,26864,1.4045968671300129,1200,1055003
91,3,1,2877,207,111,1.133489483489416,0.618153369991903,364126,26457,1.5969711966887896,1582,1067109
94,3,0,2010,113,83,0.5517728562854404,0.3675188839792465,363556,26824,1.3949672251541922,1222,1061564
94,1,0,1928,107,78,0.5789032443912381,0.3351798511192217,366807,30376,1.372860136881352,1242,1057155
94,0,1,1958,103,81,0.5268685760307475,0.32127583377978725,359467,23460,1.3930498750856344,1253,1058361
95,2,1,1962,109,81,0.6,0.4,362384,25518,1.4,1226,1058715
76,11,0,1668,139,111,7.836578711341181,21.091383330268425,64107,37528,2.2570285632177707,494,1081225
76,11,0,1673,136,109,7.84593884477592,21.19055394233545,66513,38615,2.298936220377518,522,1085720
77,10,1,1668,135,109,7.82,21.24,62480,37958,2.3,514,1084282
77,9,0,1640,136,114,7.8501206316737395,21.28240399489562,58504,36956,2.3039869266644972,521,1084434
76,10,0,1667,138,110,7.783585794166304,21.269888427231287,64414,38422,2.2795722944809875,514,1081457
77,10,0,1681,138,109,7.844120343360256,21.169435329534174,67963,34826,2.3082452419672363,526,1084800
88,11,1,2668,133,163,1.617562506919877,2.2445301519765617,102509,29665,1.476949470152075,432,1060243
89,10,0,2688,130,162,1.5021701340645104,1.9854378839064433,105250,31731,1.4637238349854813,451,1062417
88,11,2,2717,132,165,1.566389213772187,1.976159631607425,103637,33317,1.479209056269996,449,1059442
89,12,1,2687,132,162,1.6,2.2,101289,34127,1.5,452,1059963
89,12,1,2687,132,162,1.6,2.2,101289,34127,1.5,452,1059963
88,11,1,2691,137,160,1.583482980992624,2.1535347331752135,96299,31485,1.474694998316799,446,1060546
77,3,0,5314,297,319,0.032843640112908724,0.2980788617968715,211490,646143,2.050524008410515,247,989129
78,5,1,5290,300,320,0.0,0.2,214690,646119,2.0,302,985582
77,5,0,5275,299,322,-0.003393805102168944,-0.07417259508172386,206574,644560,1.956470434363186,270,987436
77,5,0,5285,295,319,0.02389304902138413,0.21922465511121608,215690,648612,2.0029528606475098,298,986671
77,7,1,5526,311,340,0.9284257093916467,0.2866721063421705,237635,659713,2.0,314,989798
78,4,0,5253,297,322,-0.0440021346409309,0.463621717462552,214973,645809,2.005900518742034,321,984714
93,3,0,801,58,36,0.7981260218902357,1.6747657212486902,15473,15411,1.1524486057126142,339,1013019
94,3,0,830,52,37,0.8437441481416603,1.6429418856256524,14023,14322,1.1724009790420618,359,1013562
94,4,0,837,52,39,0.7184275040771628,1.7332648692651564,15278,19649,1.212254632842513,368,1010083
94,4,0,921,48,40,0.839018175275348,1.778744786385393,14860,17670,1.2539641884377506,365,1016492
94,4,0,862,52,38,0.7702345266869671,1.468384197153058,18575,14201,1.1756364809967221,371,1009673
94,3,0,845,48,36,0.792134384983643,1.5349849187998335,18255,17335,1.2286234938690441,386,1012685
89,3,2,3167,226,157,0.9800228874776972,0.6121440092481534,266286,27159,2.2119775770671692,664,1055524
89,2,1,3128,217,158,1.0250662244533089,0.8937344089927977,260648,25885,2.166508886738607,671,1057813
89,30,26,3204,304,195,1.0806092635193245,2.7823307426678987,265091,38724,2.7983482261035153,674,1055954
89,3,1,3144,224,161,1.0,0.8,262412,28163,2.2,646,1054936
89,18,36,3419,235,220,1.130866098093163,1.4835892221323292,265134,34605,2.7740229310486715,672,1056687
89,29,3,3739,256,181,1.0963012966587264,2.5706825299458353,265174,35508,2.8541868794757947,655,1056852
90,6,0,2081,111,72,1.7211681723574328,1.6888727269046417,213751,25118,1.7897417978159778,218,1079324
89,7,2,2059,114,64,1.8144239020523742,1.7970779650747004,212370,26291,1.7753688767267364,283,1078151
90,6,1,2031,113,65,1.799114018146723,1.6445596467124268,214528,24913,1.8252015908897077,194,1077575
90,6,1,2068,110,68,1.7716898381533832,1.6932376748860185,212807,23284,1.79402812193927,263,1078053
90,5,1,2031,108,69,1.836844157856265,1.927141904275101,217224,25394,1.7898316643331018,225,1075907
90,7,1,2041,114,70,1.8,1.8,213673,25915,1.8,242,1076898
78,28,19,2613,325,161,7.2,5.4,70661,96586,1.5,994,1007877
78,27,20,2617,327,160,7.2372870793563004,5.282993403899043,66293,102094,1.4885166715351406,964,1006146
78,28,18,2659,328,160,7.2098314246187325,5.3874650259022046,74085,99352,1.4616800070922884,1038,1005236
77,28,19,2640,326,161,7.156993327179793,5.486057113121369,68810,96092,1.500031897484261,1028,1007170
78,29,18,2610,326,160,7.1682837663542225,5.363087254573345,66082,96648,1.5643542433291335,1007,1007229
78,28,19,2613,325,161,7.2,5.4,70661,96586,1.5,994,1007877
93,4,0,2219,262,172,0.4127123637039498,2.0441453262519405,7945,76633,1.8067569025366135,455,1065048
93,2,0,1940,209,158,0.4361118861871382,1.5273285180058762,11473,71292,1.6846096466141351,155,1063407
93,3,0,1931,210,151,0.3994843602485804,1.62889770238835,9280,69322,1.7155596820500592,166,1061399
93,2,1,2008,208,156,0.3854789246800243,1.7977851473370714,6638,74624,1.685316212353267,221,1065426
93,2,1,1966,199,155,0.3549336585152274,1.674059152501166,8310,70448,1.6916369749980007,210,1069539
93,2,0,1946,210,155,0.35791411112100485,1.4026041130689066,10237,69208,1.716907570316026,208,1061750
91,7,4,1376,114,103,2.301438777770458,3.308922427709892,85733,24627,1.7717522244951902,479,1045988
91,7,3,1360,115,99,2.4,3.4,80145,22427,1.8,495,1046338
91,6,1,1392,114,99,2.4199559058574436,3.604340674853955,75741,23120,1.802338367189187,489,1047059
91,6,3,1355,114,96,2.407962345811764,3.3989695411882876,74606,24777,1.7973388175082499,504,1047627
91,7,3,1360,115,99,2.4,3.4,80145,22427,1.8,495,1046338
90,7,4,1316,115,99,2.3833359024693475,3.3900905281840843,77111,20764,1.8210344200609072,505,1048431
76,3,1,6393,323,389,1.8331659514483762,1.763095147472729,284636,670179,2.0,287,981581
76,3,1,6535,327,365,1.793823033527999,1.6581743050701299,294416,685805,2.0,287,984369
75,1,0,5920,315,357,1.1464660637900246,1.075362050121077,264136,666409,2.0237486522627326,306,979008
75,1,1,5931,311,357,1.1391353932676234,1.2245306723834384,266031,668977,2.010223744161012,282,981995
75,2,1,5921,316,359,1.1929523536719406,1.1793009307268445,268679,668432,2.014145045172197,290,983641
76,2,1,5919,314,357,1.2,1.2,262742,668483,2.0,283,980139
85,35,50,2797,323,269,0.2,0.2,192178,238685,3.0,2121,1046506
85,35,49,2758,320,269,0.18433262140866588,0.14976708944646558,193793,240220,2.957955723540815,2118,1046258
84,36,49,2808,319,269,0.20685627344960938,0.2745870546483421,185466,238073,3.025138804820296,2117,1047148
85,35,48,2797,322,266,0.23562196837683935,0.42800621327537947,189333,236567,2.979578176792634,2110,1048859
85,35,48,2825,327,269,0.1873459028619998,0.3100632644840159,192601,239766,2.99246855208545,2143,1045106
85,35,50,2797,323,269,0.2,0.2,192178,238685,3.0,2121,1046506
82,7,1,4083,283,259,3.0262749474681283,2.5636380996903587,148323,223306,0.9918000924658387,176,996904
82,7,0,4045,286,258,2.866158162320601,2.6026170588758393,156821,227949,1.0039706893634284,119,994725
81,8,0,4081,274,259,3.022462088287745,2.7764757457005755,149035,228702,1.0153362907376509,144,993455
82,9,-1,4100,281,259,3.003256509298723,2.61825359967112,150120,229206,0.991489927213585,173,996696
81,7,1,4091,285,257,2.9485584488436003,2.5848095836894682,151149,227114,0.9812557476526732,151,992879
82,8,1,4069,282,257,2.99,2.59,152071,227909,1.0,151,996252
74,28,1,4984,358,198,7.64854143540951,8.14431588395932,513733,70671,5.39435913574684,373,1392648
74,28,3,4965,359,201,7.6,8.2,516710,71332,5.4,364,1395704
73,27,2,4917,356,199,7.602132066787343,8.277349035907065,515680,72168,5.406564045531364,334,1393447
74,28,2,5003,364,198,7.662968524644182,8.291859249977293,515400,71534,5.410008491790385,344,1399598
74,28,3,4965,359,201,7.6,8.2,516710,71332,5.4,364,1395704
73,29,3,4972,358,196,7.5686792383277774,8.274563284585515,514089,73731,5.430143387227061,335,1393991
88,14,11,3612,406,212,0.33581967268476176,0.5612448798012278,145663,81616,3.032453302806626,154,1003625
