usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
87,1,0,4396,223,165,0.6,0.6,113544,28272,1.8,2066,1101103
70,11,0,4449,612,528,10.0,3.0,290561,19801,1.5,183,1015698
95,1,1,1615,91,70,0.4,1.8,43622,10744,2.4,3345,1709805
96,1,0,264,20,33,1.2,0.8,42849,13858,1.2,7047,1844979
81,1,0,3247,303,202,0.4,0.6,645033,306096,2.8,231,1015854
75,50,1,3760,512,424,5.4,5.0,309000,188453,1.3,217,1085466
1,131,46,1726,300,282,1.0,1.2,297680,286051,525.0,88,12
67,25,1,4418,301,153,5.8,15.0,315550,53801,3.4,123,1100149
76,6,0,1705,332,189,5.6,14.2,700086,111956,4.6,2050,1724243
83,26,14,3761,760,411,2.0,2.4,67723,21589,3.8,526,1538782
65,45,0,2328,191,114,12.2,34.8,373543,45577,3.4,147,1092866
95,1,0,1192,58,66,0.2,0.2,7578,57791,2.0,688,1062640
68,10,1,4616,625,494,8.4,3.4,402372,48289,1.3,219,997088
99,0,0,157,10,9,0.2,0.2,424,1668,1.0,6637,1873374
80,23,2,2573,319,238,8.58,5.59,193986,92720,1.0,1216,1016945
90,5,2,4903,333,267,0.4,1.8,15674,63082,2.2,3025,1640324
89,3,2,1040,120,59,0.8,3.19,154551,24953,2.6,190,993039
93,4,1,1062,141,126,2.8,1.2,74472,6098,1.6,7349,1864162
92,9,1,1799,127,87,1.8,4.19,104229,37594,4.0,808,1529517
97,0,0,170,18,21,0.2,0.2,448,8385,1.0,7278,1869002
92,6,1,2348,144,103,2.4,0.8,37237,10148,2.4,298,1709362
92,3,0,1405,131,122,0.8,0.6,187208,41824,3.0,301,1114336
77,184,138,4782,626,394,1.6,4.6,132194,158954,1.3,149,1016229
89,5,1,1490,172,82,2.2,2.2,462717,19436,1.0,162,977095
84,4,1,3931,274,200,2.4,0.8,131422,116356,1.8,205,1009333
91,1,1,1762,77,93,0.2,0.2,6978,56709,1.6,127,1129587
87,4,3,2731,127,90,1.0,3.4,54912,81047,1.4,426,1023250
88,14,6,1814,259,144,0.2,0.2,116743,26776,3.2,275,1045414
90,36,52,2326,155,77,0.8,1.2,9028,21940,1.0,148,1137347
77,9,1,1925,167,90,7.2,20.0,249672,32180,1.5,219,1104314
98,1,1,160,14,16,0.2,0.2,7007,8363,1.0,8496,1866056
90,6,5,2042,107,79,0.6,0.6,54202,132182,2.0,275,982831
83,11,5,3076,412,322,0.6,0.8,482557,232189,6.2,201,1300526
97,12,16,220,17,21,0.2,0.2,20943,16792,1.0,7425,1866435
96,3,2,1388,68,49,0.2,0.2,203366,60254,2.4,5245,1675056
91,14,21,4405,139,129,0.2,0.2,4462,6266,2.6,4587,1731704
94,26,38,396,80,26,0.6,0.6,414176,17481,1.2,912,1762022
85,2,1,400,79,77,0.6,0.8,1297030,420210,2.0,4449,1825016
76,7,0,3992,268,243,4.41,3.01,107318,188650,2.4,686,1017114
81,66,80,4529,182,149,2.8,4.2,98313,86538,4.8,1782,1531538
97,19,25,197,15,18,0.2,0.2,7457,4595,1.2,7548,1870232
77,11,5,2477,255,143,5.41,5.21,772599,68306,1.0,551,1033986
0,18,6,2174,231,135,2.0,3.4,168211,43126,368.0,85,14
76,1,0,3483,294,283,0.8,2.6,621569,553056,6.2,132,994390
60,15,3,4027,274,158,11.6,33.6,295178,43767,1.0,582,1092362
91,3,1,1850,76,60,0.2,0.2,34911,74165,1.3,302,1125887
95,4,0,915,128,42,1.0,1.2,296223,11187,2.8,5272,1724709
85,21,29,482,34,31,2.0,2.0,104119,45343,2.2,741,1786800
86,50,74,2563,158,149,1.4,1.2,29578,177680,2.6,882,1017909
81,55,63,3646,248,163,2.8,2.2,129850,58805,2.0,511,1112904
76,62,19,5210,820,696,1.2,2.8,361705,40816,3.6,657,1399072
65,47,0,2824,150,111,12.0,35.0,85212,42485,3.2,198,1096288
69,37,7,4774,232,157,4.4,6.2,522823,107871,4.8,377,1527138
85,2,0,401,36,38,1.6,1.6,93100,32813,2.0,158,1784021
89,1,0,2324,202,89,0.4,0.4,59488,63951,1.6,3564,1769182
88,14,7,2823,194,119,1.4,3.6,195576,114991,2.4,1996,1548301
89,12,11,820,170,97,0.8,2.4,277834,222616,3.4,4085,1828326
88,30,41,1972,156,137,0.4,0.4,108058,183512,6.0,141,1053814
90,8,0,1646,162,129,1.2,1.2,29000,67970,1.7,200,1073063
0,20,5,3424,638,278,5.2,2.8,836291,568945,841.0,82,18
85,13,6,2243,161,116,1.6,3.39,194591,52749,2.5,141,1105448
93,11,3,1012,122,85,0.6,0.8,194793,28034,1.7,212,1026517
92,0,0,2296,103,67,0.4,0.6,77486,18974,1.2,165,1011243
90,4,4,1901,213,103,0.4,0.8,616593,504045,4.6,3058,1032533
83,70,92,4371,237,203,1.2,1.0,205153,71432,1.0,131,1003590
90,4,2,2483,268,162,0.4,0.4,561018,286158,4.8,2622,1562976
89,6,2,1336,137,76,3.0,3.8,83576,66955,2.3,2708,1014373
86,3,1,2298,238,235,0.6,0.8,111211,392803,2.0,141,1375952
93,4,2,1806,97,69,0.6,5.4,4959,7334,2.2,474,1383408
55,50,0,5031,397,239,14.2,34.8,150140,25263,1.0,187,1105467
90,13,10,1970,114,67,2.0,2.0,42776,22590,1.0,918,997309
0,4,1,1065,229,68,0.6,0.6,105847,17529,305.0,91,9
82,35,7,2362,261,156,3.8,3.8,151582,72259,1.0,188,1070666
93,2,2,1479,213,153,0.4,0.2,88759,45182,1.7,638,1120110
80,18,12,2385,334,124,5.8,16.0,928637,33286,2.8,672,1097338
89,5,0,1812,99,55,5.0,3.2,78722,14526,1.4,1832,1753208
83,11,8,4602,739,638,2.2,2.2,423020,318145,2.4,230,1129762
85,6,0,1899,222,92,4.79,2.99,299235,26325,1.0,1085,1053785
87,28,40,3732,224,132,1.0,0.8,250893,27310,2.8,512,1383642
94,20,26,401,38,34,0.2,0.2,10085,11856,1.0,225,1740241
98,0,0,229,24,21,0.2,0.2,1422,10540,1.0,1856,1750071
84,65,82,1599,98,92,2.8,4.8,166910,98679,3.0,1842,1542608
92,4,1,2360,155,102,0.8,0.8,23647,28846,1.8,1520,971381
79,10,2,3408,397,306,5.2,2.2,196093,14080,3.0,236,1435354
95,34,43,793,55,50,1.0,0.4,34368,22420,2.0,5398,1680534
97,0,0,261,51,35,0.2,0.2,270982,20290,1.4,8318,1868621
95,1,0,2180,109,153,0.2,0.2,8008,17867,3.4,1334,1724854
93,1,0,1054,39,43,0.2,0.2,10008,10321,2.0,443,1744632
97,0,0,159,9,10,0.2,0.2,682,7433,1.0,1849,1777844
88,3,2,1893,204,151,0.8,0.8,224155,58290,3.0,167,1135840
82,39,48,4804,274,179,1.4,1.6,138000,56152,5.6,148,1302861
86,2,1,1218,162,62,1.2,1.6,60975,14627,3.0,245,1037384
87,6,2,2712,259,301,3.19,1.0,91310,26600,1.5,304,1032599
91,72,91,1320,101,51,0.8,1.0,78153,29519,3.0,1173,1544433
91,40,57,2460,76,66,0.2,0.2,7302,28418,1.6,759,967594
81,8,0,2616,413,350,5.79,3.39,263708,92655,4.6,223,1718330
93,2,0,301,39,28,0.6,0.6,48377,16470,1.4,481,1754590
88,8,0,1676,178,146,1.8,3.2,108171,23730,1.0,772,1105752
91,3,1,2265,189,112,0.4,1.8,238639,32278,3.8,594,1076909
90,122,53,3858,253,267,0.2,0.2,92027,172470,3.0,399,1066162
84,13,4,3250,137,97,2.0,3.6,30021,7073,5.0,2188,1348486
64,4,0,3296,179,99,2.4,2.8,261026,29326,1.0,859,1017344
95,1,1,1336,76,53,0.2,0.2,4384,19359,2.0,2965,1014437
86,3,2,3833,575,489,0.8,2.2,43967,39891,2.2,1505,1725224
96,2,0,998,92,93,0.4,0.6,13248,45535,1.0,806,1081493
74,9,2,3614,236,266,4.39,19.96,131305,514045,2.6,869,1031599
86,17,3,3680,200,152,2.0,2.2,256835,87761,3.2,159,1526898
96,7,3,709,44,46,0.8,1.4,23587,16036,2.2,5368,1680051
90,3,0,370,21,24,0.8,0.8,22085,6406,2.2,1060,1752096
90,2,0,450,48,30,2.0,2.4,110942,48105,1.0,11884,1888162
94,4,1,462,54,29,1.8,2.0,171457,10198,2.2,6289,1845656
84,12,4,2128,269,206,3.0,1.2,94070,21569,2.6,173,959533
88,5,1,797,84,72,3.0,2.0,78488,73953,1.4,5810,1846563
89,2,0,4178,252,175,0.8,1.4,136384,89683,2.6,4554,1404134
90,17,1,1972,142,72,3.38,6.16,126748,18912,3.0,520,1010212
94,17,3,720,40,67,0.8,1.6,74233,9042,1.6,6058,1852752
78,9,1,4655,404,140,3.6,5.8,400425,55951,1.4,939,1048038
57,46,1,4794,362,243,12.83,30.06,260165,41943,1.5,163,1107203
96,3,2,437,57,46,0.4,0.4,1521,13330,2.0,658,1721608
88,16,1,2239,174,120,1.0,1.2,84704,41242,1.5,205,1096663
92,2,0,330,30,29,1.8,1.8,62207,24991,1.0,6792,1855616
94,14,13,2410,265,194,0.2,0.2,29585,37210,1.5,171,1085166
59,79,72,5033,593,499,9.0,5.2,489658,44708,1.7,306,1027808
67,14,1,3532,235,175,10.8,32.0,201549,27048,1.0,143,1077171
92,9,7,2053,156,131,0.4,0.4,149799,52383,1.7,439,973485
91,1,0,5490,278,203,0.4,2.0,24054,18264,2.6,411,1447018
80,87,106,5490,491,299,1.4,1.2,101447,90854,5.4,537,1335731
96,5,4,1030,170,115,0.2,0.2,120128,128776,4.0,1754,1557714
91,4,0,2281,154,114,0.8,1.0,97786,25104,1.0,181,1111448
90,1,0,2138,162,90,1.0,1.0,133853,48999,4.5,139,1127086
97,4,3,272,27,28,0.4,0.4,35210,11609,1.0,7283,1863856
95,1,0,1419,143,58,0.2,0.2,294580,5987,2.6,6227,1731128
84,11,4,1917,199,116,1.8,3.2,219990,38219,2.0,159,1112970
84,5,0,2232,198,92,3.8,4.8,278965,45357,1.0,255,1031590
91,95,82,1567,170,114,0.8,0.8,245713,56190,1.0,637,992291
87,50,62,3731,387,227,0.2,0.4,93976,59287,1.5,306,1090744
89,1,0,2521,196,162,0.4,1.8,185731,50125,1.0,159,1014073
97,1,0,269,38,20,0.2,0.2,200152,10044,2.2,8117,1860287
90,21,4,3092,242,180,1.4,1.6,122507,16070,2.4,1135,1524046
90,31,1,1301,176,93,1.0,0.8,52549,25910,2.4,105,1526877
88,13,4,2460,212,205,0.6,0.6,218663,95372,1.0,404,1018656
94,1,0,538,95,48,0.2,0.2,139284,97012,3.2,1083,1749909
85,5,1,2443,405,327,3.8,2.2,183535,89572,1.0,2637,1017880
95,14,17,442,20,13,4.01,2.61,53077,7000,1.0,9034,1877243
89,12,1,2349,169,106,2.2,2.2,108705,44134,3.2,1604,1538354
93,2,1,1061,109,50,1.2,1.4,231092,10300,2.8,155,1710000
87,2,0,1860,166,100,1.2,1.0,140779,44401,1.2,2551,1096235
97,1,1,809,33,28,0.4,0.4,7506,3989,1.0,4950,1828000
96,23,34,315,92,40,0.2,0.2,111809,115758,3.6,719,1741602
90,34,44,854,64,42,0.8,0.8,151356,50454,1.0,542,1015930
97,1,0,346,58,47,0.2,0.2,59213,45801,2.0,903,1716584
90,3,1,903,107,86,2.2,2.0,61943,151411,1.4,5507,1840805
81,6,0,1455,200,188,4.2,1.2,131063,51130,2.2,2103,1768179
75,28,1,4700,385,179,6.4,9.8,156781,63261,4.0,734,1629358
92,6,1,1193,96,236,1.2,1.2,153211,277202,4.0,689,1540053
0,14,12,1028,362,128,0.2,0.2,597656,620164,821.0,94,5
87,54,74,3871,283,269,0.99,0.79,44706,84551,6.4,247,967683
93,4,1,1708,220,73,0.8,2.4,43234,37983,3.0,629,1534331
84,14,6,4229,148,75,1.8,7.0,40707,8863,2.4,10833,1382525
77,42,3,3704,403,316,6.0,4.8,381160,118895,6.8,362,1316630
94,3,0,858,139,160,0.8,2.0,24953,21251,1.0,369,1022384
96,2,1,817,71,43,0.6,0.6,17994,134016,1.0,6879,1853251
97,1,0,756,44,33,0.2,0.2,19561,13898,1.0,520,993283
99,0,0,132,6,7,0.2,0.2,416,1985,1.0,6643,1873435
84,49,55,1233,153,147,0.8,0.6,225042,202091,5.0,806,1599282
78,12,0,1798,111,207,2.8,3.2,116467,82644,2.4,612,1521061
91,4,3,1048,241,169,0.2,0.2,144119,63045,2.0,135,984496
96,11,16,317,89,35,0.2,0.2,66227,57424,1.0,6846,1857446
98,9,9,186,19,18,0.2,0.2,3472,11255,1.0,417,1757288
89,10,9,3884,295,136,1.4,4.6,110300,59845,6.0,2912,1600592
86,92,90,2612,243,170,2.6,1.6,67969,57978,3.0,688,1123032
92,5,0,1492,40,33,1.2,1.2,32114,19663,1.0,153,1066347
86,6,3,4453,294,224,2.6,0.8,92293,49961,2.2,368,1016914
83,33,47,3278,218,180,0.2,0.2,169118,125701,4.8,1395,1050499
89,13,2,2145,107,85,1.4,4.2,169926,26644,5.2,352,1520968
86,25,15,1568,137,79,4.19,4.99,178748,55975,2.2,265,1057790
87,40,23,2008,143,99,3.4,8.6,80598,29954,4.4,10935,1383370
70,15,4,4585,614,551,7.2,5.2,537884,324709,3.3,185,1005782
94,3,0,1209,147,105,1.0,0.4,21270,19479,1.5,318,1001574
81,11,1,4377,151,157,2.4,2.6,143728,165257,4.4,623,1622459
73,36,24,4583,671,262,2.8,3.2,248855,155439,4.2,914,1641515
81,5,0,2576,340,209,3.0,1.4,453313,22792,3.2,2440,1763877
94,1,0,845,63,56,0.6,0.8,13187,19673,1.0,671,1033102
93,6,5,1765,76,84,0.2,0.2,43538,29070,1.0,133,1060421
89,40,34,4017,219,151,1.4,4.4,471335,293032,4.6,1505,1323968
92,18,26,2469,249,138,0.2,0.2,95921,47034,3.0,979,1084157
89,1,1,2515,170,131,1.4,3.2,48911,98175,1.0,171,1023765
88,2,0,2839,153,128,0.2,0.2,69921,134836,3.2,2963,1534675
89,2,1,2578,243,174,0.6,1.0,89694,66911,1.3,832,1120236
97,1,0,438,19,19,0.8,2.4,5598,7819,1.0,1756,1774116
88,3,2,2868,472,364,0.6,0.6,22198,68182,2.2,128,1695483
90,13,12,2434,469,223,0.2,0.2,610383,768455,1.2,620,1045774
91,6,1,2544,269,119,1.0,1.0,30350,34213,2.8,369,1536586
79,9,0,4290,428,346,3.8,1.2,251693,148389,3.0,342,1088830
95,1,0,711,72,82,1.0,0.8,57329,28539,1.2,682,1752805
80,4,1,4148,423,250,3.4,2.2,250623,346396,1.8,378,988138
96,1,0,570,63,42,0.2,0.2,63967,31511,2.4,3041,1707746
67,80,67,3131,244,136,6.01,7.41,182851,27898,2.2,166,1038256
93,18,27,1040,54,47,0.4,0.4,2553,10626,1.0,1344,1746229
92,5,1,1268,203,121,1.0,0.8,144371,69267,3.8,1346,1072618
98,1,1,301,43,32,0.2,0.2,20290,4785,2.2,147,1716640
95,6,0,1984,59,58,1.4,4.2,2161,5422,4.0,839,1631088
87,23,19,2130,164,157,1.0,1.0,52391,117772,2.2,178,1062783
87,9,7,3717,203,191,0.6,0.8,204642,234240,2.3,127,1008517
91,3,1,2284,267,217,0.8,1.0,67409,24680,2.0,190,1016872
88,9,4,1632,313,151,1.8,2.0,1238191,53430,4.0,357,982474
54,160,140,5157,419,212,9.8,25.2,439846,73418,3.3,161,1096931
97,2,1,710,40,41,0.2,0.2,2913,18830,1.0,684,1039054
63,44,2,2544,190,105,10.82,32.46,387999,161319,1.0,265,1096840
92,7,3,2304,99,69,0.6,0.6,146483,27071,2.2,6239,1721694
90,3,1,405,37,14,2.0,2.0,68996,10749,1.4,9082,1874730
81,26,36,5731,312,224,0.8,0.8,155004,264757,3.2,249,1383946
81,172,0,3252,205,174,1.6,0.6,516331,33097,5.6,1616,1369450
98,2,1,206,14,31,0.2,0.2,7000,14343,1.0,8188,1864384
70,10,1,5002,580,433,7.6,2.0,676779,76726,1.8,253,1115773
77,15,3,3760,718,501,4.0,3.0,378705,122879,5.6,2921,1602693
77,7,5,4324,723,264,2.6,9.0,532078,21737,3.4,2486,1409182
92,3,0,1359,149,112,0.8,0.4,16723,25838,2.0,246,1118432
76,19,9,4223,412,393,6.6,2.6,173798,95760,1.7,1119,1058566
75,8,0,3782,498,428,7.2,2.2,181646,22390,1.5,370,1028214
97,0,0,812,132,81,0.2,0.2,15160,17977,2.0,1875,1074955
88,3,2,2547,250,119,1.0,2.6,265377,23343,4.6,173,1072302
83,31,18,3012,183,102,1.0,1.0,173124,55477,2.8,5375,1416432
91,6,2,2352,190,100,0.6,0.8,484452,29922,1.0,209,1026242
77,3,1,3614,233,180,1.6,3.21,261234,80077,1.5,435,1117693
89,42,60,1256,88,89,0.6,1.8,101694,34680,2.0,973,1130743
80,518,8,1623,107,102,2.4,0.8,73351,37095,1.4,3024,1845179
78,25,7,3713,151,90,4.8,10.0,290336,81955,3.4,1431,1541880
96,0,0,1758,116,166,0.2,0.2,49953,70743,2.0,274,1705742
91,26,34,906,74,50,1.6,1.8,178551,25205,2.2,4532,1840355
98,2,1,769,30,22,0.2,0.2,12571,5656,1.0,4621,1828405
81,8,1,2071,125,86,6.4,18.6,71609,38177,1.0,137,1076886
79,188,210,3051,152,268,1.8,2.8,39987,678400,2.7,271,998874
96,3,2,499,64,48,1.2,1.2,73009,24372,2.6,674,1721486
90,3,0,3052,111,197,1.0,1.2,112750,473805,2.0,480,1386939
91,4,2,1314,119,89,0.4,1.8,50000,41118,4.0,189,1029926
89,10,8,1439,107,91,1.4,3.2,36486,21669,1.6,908,1132680
67,114,100,2969,224,151,7.41,18.64,136034,84091,1.3,130,1074519
93,8,0,3360,194,111,0.4,0.2,223067,128505,3.6,3731,1342350
97,1,0,253,24,14,1.0,5.6,57502,22233,2.0,4027,1821648
94,2,1,1027,159,113,0.2,0.2,12193,86190,2.8,1974,1538989
97,0,0,303,93,46,0.2,0.2,14776,18949,1.0,5925,1863899
81,86,47,2365,291,270,2.6,5.8,242125,183977,1.0,649,1096326
74,27,0,2052,163,87,6.6,19.4,536165,28955,2.0,126,1089085
84,5,0,4476,337,309,4.0,1.2,120003,28641,3.2,165,1709944
88,1,0,3171,288,154,0.2,0.2,27450,52947,2.6,2588,1442398
92,21,18,886,218,119,0.6,0.6,83461,25311,1.0,572,983730
74,10,3,6838,508,367,4.81,3.21,306676,208280,1.5,187,1012170
96,0,0,1751,43,51,0.2,0.2,47969,32606,2.2,156,1760072
87,5,0,2895,173,181,1.0,0.6,63003,143471,2.2,298,1025753
86,10,1,2172,312,235,1.0,1.2,275037,191712,1.0,555,1069630
84,2,1,1363,291,389,0.4,0.4,679012,348619,1.8,1344,1707259
97,29,37,302,123,46,0.2,0.2,199469,206094,2.6,5272,1825416
87,8,1,2887,294,209,2.6,0.8,202152,40571,2.4,1021,1539986
88,39,51,2253,100,126,0.2,0.2,138204,351378,2.4,212,1013159
85,39,23,3674,318,177,2.59,3.59,160120,78498,2.6,223,1624016
86,16,0,1877,168,104,3.2,2.8,92379,38380,1.5,152,1056966
89,0,0,681,62,40,0.2,0.2,1931,34918,1.8,991,1765360
89,1,1,3420,341,166,0.2,0.2,696743,147916,2.6,1341,1395784
88,2,0,386,42,14,2.2,2.2,92461,20544,1.6,9145,1879085
90,12,2,2144,148,134,3.0,9.2,97089,19517,4.4,887,1638498
97,1,0,451,41,73,0.2,0.2,20545,73753,2.5,483,1061952
87,2,0,2396,202,106,1.6,2.8,579404,22490,3.8,599,1096501
94,1,0,819,73,56,0.2,0.2,98716,52191,1.0,173,1023683
94,11,10,2007,127,102,0.6,0.6,32665,49643,2.0,329,989029
92,1,0,1444,124,92,0.8,2.4,99178,22756,2.0,211,1118126
77,7,1,1692,118,76,6.4,18.8,1062718,22681,2.5,168,1087544
69,10,0,3430,366,152,7.2,23.2,274847,27494,1.4,148,1084952
76,19,12,5315,437,423,4.19,1.2,262877,50135,1.0,320,971347
87,2,1,1116,97,62,0.4,0.6,298029,57307,2.6,3771,1771147
79,84,37,3277,261,221,4.4,2.8,253538,87740,5.2,240,1081061
83,0,0,2210,135,69,0.4,0.4,226358,24348,2.6,236,1742238
81,14,18,498,58,35,2.2,2.2,94619,27799,1.2,393,1813523
78,10,3,3180,433,390,5.01,1.4,271335,136601,3.4,625,958091
81,8,0,3454,394,323,3.4,1.0,208051,178541,1.0,159,997997
66,217,2,2358,130,151,3.41,3.81,197593,265851,2.8,169,1014346
92,43,50,1532,178,80,1.2,1.2,153622,48096,2.8,3403,1534949
89,16,5,2809,284,101,1.0,0.8,59725,12710,4.2,7209,1379947
85,4,1,2753,225,143,1.0,1.2,930934,362163,4.2,116,1543341
88,14,0,1800,193,122,1.6,4.79,1102299,39041,1.5,1359,989162
91,18,4,1734,177,113,0.8,2.2,381629,48488,2.0,221,1008517
94,1,0,591,74,48,1.2,2.0,96343,17447,3.2,234,1719037
96,515,575,202,36,27,0.2,0.2,908,10669,1.0,6609,1856976
98,3,2,267,35,30,0.2,0.2,9632,14033,1.0,647,1748749
96,1,0,452,46,48,0.4,0.4,12705,45613,3.2,1241,1712851
91,5,2,1476,103,90,1.6,1.6,181487,89106,2.4,615,1534014
95,9,7,1193,48,39,0.2,0.2,5602,23886,2.8,902,973503
94,4,3,1500,100,104,0.4,1.4,9224,28250,1.0,440,1045754
91,13,13,2035,148,121,0.2,0.2,254255,299557,1.3,1408,1018692
88,26,23,2106,238,183,2.2,0.8,65300,29634,1.7,195,1076550
91,12,8,942,91,72,1.2,1.2,14671,34954,4.6,524,1023150
75,17,8,2105,204,135,6.4,18.0,135636,28884,4.0,143,1090653
97,21,27,199,11,31,0.2,0.2,9439,24923,1.0,7911,1880848
98,2,1,208,17,17,0.2,0.2,7212,8911,1.0,7244,1861541
83,17,22,612,73,56,2.2,2.2,166890,35369,1.8,311,1803770
78,7,4,4425,306,241,2.81,5.01,154513,63102,2.0,168,995703
94,0,0,2595,174,146,0.2,0.2,84039,82244,1.0,156,1751064
87,5,4,1958,248,102,0.6,1.2,147350,68937,2.0,160,990064
92,2,0,385,35,25,1.8,1.8,125918,34085,1.6,8201,1868654
94,13,12,3185,232,124,0.2,0.2,186795,178492,3.6,3702,1346824
95,6,6,1143,100,67,0.4,1.0,92840,29857,1.0,676,991750
96,0,0,876,81,61,0.2,0.2,2073,23892,2.3,445,990339
89,1,0,4093,171,102,0.2,0.2,156218,37170,2.5,1044,1015238
82,4,2,3652,267,322,2.4,0.8,98603,523740,3.2,422,1015224
84,5,1,3075,134,108,4.79,3.19,92817,23032,3.0,489,1746229
91,3,1,2838,212,153,0.8,1.0,38724,46621,2.5,1197,1058146
93,54,5,2288,217,183,0.8,0.8,143018,79772,3.0,1391,1532322
95,14,12,903,105,92,0.6,0.8,44847,29587,1.2,230,1016176
91,42,53,764,64,50,1.4,1.6,44710,27568,2.2,635,1036734
91,0,0,2310,163,61,0.2,0.2,8993,50725,2.0,1378,1753942
97,2,1,189,15,30,0.2,0.2,8656,15489,1.0,7202,1874064
83,2,0,516,53,30,2.6,2.6,78884,23095,2.4,922,1789414
90,4,1,2931,123,77,1.4,5.4,189194,2538,3.2,582,1411947
98,22,32,243,28,24,0.2,0.2,673,4066,2.0,148,1716640
66,12,4,3870,162,96,2.0,6.6,415969,37617,5.8,162,1290510
72,27,2,4332,507,422,7.8,3.2,375370,26815,1.5,1970,1077070
88,0,0,1743,123,72,0.2,0.2,132643,50785,2.0,599,1768939
78,8,0,2722,267,221,1.2,2.8,674717,254025,2.0,395,1048712
92,4,1,3028,204,158,1.6,0.6,303218,17160,2.8,161,1709837
94,15,14,2238,204,113,0.2,0.2,183180,180325,4.0,1230,1598811
96,5,2,378,59,49,0.6,3.6,45580,39395,2.2,2092,1720181
75,44,0,3700,410,200,3.39,5.79,544367,247202,2.0,180,1118221
88,52,48,4380,344,257,0.8,0.6,232167,101473,5.8,228,1294933
95,1,1,912,47,39,0.4,1.8,9071,14411,2.2,1121,1718784
93,4,2,1492,219,99,0.4,0.4,241235,231696,4.2,1642,1604389
78,16,1,5420,560,450,6.59,1.8,190506,64355,3.8,2525,1640078
92,0,0,1927,64,88,0.2,0.2,22556,61561,2.2,375,1759814
98,1,0,874,14,20,0.2,0.2,570,6276,1.4,556,1752872
92,1,1,1535,69,62,0.2,0.2,10996,26527,1.2,7709,1871584
87,14,6,2795,232,144,3.0,3.8,103958,65649,1.0,171,993523
88,45,51,3855,184,200,1.8,1.8,226375,171511,4.8,1533,1640438
97,1,1,190,37,19,0.2,0.2,244154,224365,2.6,3659,1819845
94,1,0,956,173,86,1.0,0.6,469212,30623,3.6,143,1704136
95,0,0,2367,97,139,0.2,0.2,31548,37969,2.0,838,1720995
71,38,4,3790,289,156,6.19,18.76,305886,115692,4.0,139,1089752
96,1,0,520,112,42,0.2,0.4,168661,164328,3.0,929,1749128
73,2,1,3274,245,176,0.4,0.8,303552,102946,2.8,1161,1043141
83,62,77,4386,399,275,3.8,1.6,151336,30028,4.6,860,1395843
90,3,0,3988,220,202,0.4,0.8,40409,127057,3.2,2760,1647885
92,70,37,3511,278,184,0.6,1.8,136622,69549,2.8,305,1339018
88,9,2,1470,218,185,5.4,1.6,145547,12325,1.0,7240,1864706
94,21,24,333,35,29,0.8,0.8,50320,9400,1.4,1803,1781719
88,53,72,3728,209,185,0.6,0.6,222399,271021,4.6,1171,1327197
97,13,19,978,63,53,0.2,0.2,5099,18390,2.2,1040,1718776
96,0,0,200,32,31,0.2,0.2,700,15435,1.0,605,1727257
89,5,4,2207,178,98,1.0,2.2,34542,25834,2.2,1111,1128755
90,6,3,2822,113,92,0.8,2.59,179136,99896,2.2,264,1517261
96,1,0,810,55,68,0.2,0.2,3885,15299,2.0,378,1016666
94,2,1,356,40,47,0.8,0.6,17697,18709,1.0,2832,1773406
96,0,0,2288,61,60,0.2,0.2,22154,28667,2.6,521,1759688
98,0,0,256,45,21,0.2,0.2,254806,15333,1.0,7321,1863888
92,16,22,349,24,15,1.6,1.6,33103,18390,1.2,7758,1865076
99,1,1,152,9,16,0.2,0.2,3027,16568,1.0,8321,1863768
97,2,0,456,80,75,0.2,0.2,37484,44629,1.0,574,1751778
0,22,19,1615,375,124,0.8,0.8,687553,537619,552.0,89,11
91,15,14,2060,534,207,0.2,0.2,638967,667864,1.7,351,1044085
91,50,64,1275,109,104,0.6,0.6,26991,58709,6.8,305,1056435
98,0,0,455,65,32,0.2,0.2,16881,7823,1.0,218,1756128
60,10,0,4065,279,142,9.8,37.6,224594,29644,1.7,244,1034034
97,1,1,2680,102,91,0.2,0.2,2612,5061,2.2,2927,1413368
85,165,144,3417,233,128,3.8,3.0,112558,74099,6.0,476,1307589
96,1,0,535,36,61,0.4,0.4,1068,38349,1.0,5962,1864144
98,0,0,356,56,23,0.2,0.2,340971,51221,1.6,7491,1868151
98,0,0,259,17,34,0.4,0.4,17865,13867,1.0,7188,1874112
88,0,0,3028,807,601,0.2,0.2,13703,22683,2.2,1183,1719400
97,1,1,1107,47,26,0.2,0.2,9887,13536,1.0,8188,1836408
84,9,1,2714,368,272,4.6,4.0,179782,115412,3.4,810,1541016
80,16,3,2926,157,123,2.4,7.6,212406,28189,3.8,725,1317494
69,36,27,2641,230,161,8.98,21.56,47204,29349,3.0,328,1104260
82,3,0,5026,603,161,2.6,4.0,115599,207586,2.6,269,1017270
91,0,0,3017,266,130,0.4,0.4,20466,111084,2.2,521,1023338
96,1,0,510,85,58,0.2,0.2,1802,5367,2.2,406,1717720
81,8,2,3488,273,134,6.0,5.0,101956,53951,1.8,427,1008350
84,44,56,2303,246,153,2.2,4.4,1225925,1104543,1.7,174,1015101
90,15,2,3028,211,147,0.4,0.4,116391,11256,4.6,398,1309442
56,87,57,3900,216,143,12.38,33.93,220639,88324,2.0,165,1104481
81,5,0,4222,692,530,2.0,6.6,614486,379180,1.0,357,1092782
