heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
175.89205801168467,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.58204783255308,4505
175.07,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,4500
173.4257031826926,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.946478530816716,4500
178.89035247014004,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.16119266972443,5010
175.89229335137452,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.107972365361602,4993
176.75,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,5000
175.92718440662298,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.920167052807713,4998
177.82028660961313,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.965892042929758,5001
181.5375237569108,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.521981166319307,4996
182.64233533721077,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.682810155700274,5008
182.23,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.5,5000
184.75227880605556,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.506935086252714,4997
183.67752645986354,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.266754894605254,5005
187.63533117609109,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.774963270680303,4993
187.71194451098066,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.077599360381337,4997
188.41209186113076,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.931065246216317,5004
187.46150194227607,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.917055807032098,5013
187.22608925775987,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.074337600476944,4996
195.46907587099534,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.381296733240431,5001
193.7498207249746,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.59569625726682,5001
192.05357418603586,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5113144845466,5006
193.39742780023022,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.406421767334942,4999
193.37741458718745,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.242101696908705,4996
200.55157451609028,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.067913853409696,4997
200.30726055458004,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.79137124312493,4991
200.17949514843042,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.927456728672622,4999
199.31,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,5000
198.5753186814421,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.034783379750483,5010
204.2757987017436,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.501801092011235,4993
204.46986276349736,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.45828982042901,5006
205.22876307745807,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.572867399701938,5016
205.19,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,5000
205.83045355702214,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.545388830307985,4994
212.6272744957774,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.136712880465808,4996
211.2,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,5000
212.1768241098636,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.054436254816864,5009
210.338074354894,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0610530914185,4990
211.4499182842848,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.846852660309967,4994
216.03843238037732,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.7117464171263,4994
217.58176936507897,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.313172938966765,4998
215.65911400790037,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.404849753050048,4988
218.36698114043034,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.530171165263347,5002
217.43428996191818,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.543853941975684,5007
223.02380103892696,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.870035556189002,5014
223.49,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,5000
225.133456646519,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.033533512546338,5000
224.17155625335892,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.078505529018656,5004
223.30502404359123,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.015891273889657,5000
17.93,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,1000
17.705024565873938,nominal4,nominal20,nominal24,1862,92.39893892913072,80.01840310323776,3,105,139,12.066591015859398,1009
17.93,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,1000
17.68192955274253,nominal4,nominal20,nominal22,1858,92.46397309308196,79.9797726958339,4,105,139,12.001054955480448,995
17.93,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,1000
18.077447891348402,nominal4,nominal20,nominal24,1689,84.01614980526945,80.04425725989753,3,105,139,12.010720812252483,1011
18.05,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,1000
18.19559381264502,nominal4,nominal20,nominal24,1695,84.06681773984155,79.97032821193334,3,105,140,12.07648996152402,999
18.180834693545542,nominal4,nominal20,nominal24,1690,84.18400489505916,80.03240705063453,3,105,140,12.036352513706788,975
18.02728082592701,nominal4,nominal20,nominal22,1679,83.97188559006568,79.98917161695414,3,105,139,11.930378214274512,971
18.087781712380806,nominal4,nominal20,nominal22,1686,84.11928102613378,80.02309700887115,4,105,139,7.969002489557514,2515
17.79062334223711,nominal4,nominal20,nominal23,1692,84.20741715657397,80.06234249639515,3,105,140,7.9569819283891245,2505
18.05186497951591,nominal4,nominal20,nominal24,1685,84.11867316203339,79.98042947107598,4,105,139,8.019603891461752,2509
18.255000000000003,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.21983363322109,nominal4,nominal20,nominal24,1693,84.00686929512477,79.98254047506984,3,105,140,7.920052931169917,2490
18.3258538663292,nominal4,nominal20,nominal22,1861,92.24763561033814,79.99049867162985,4,105,140,12.988726444752297,114
18.093821634012006,nominal4,nominal20,nominal23,1852,92.39662246115094,79.94243259521093,4,105,139,12.977564622819967,85
18.1272936876936,nominal4,nominal20,nominal24,1860,92.4230359808168,80.00362619146584,3,105,140,13.150212907854957,118
17.95144087429831,nominal4,nominal20,nominal22,1853,92.45793042040115,80.01194483611124,4,105,139,12.992325071374188,106
18.051826087040798,nominal4,nominal20,nominal22,1856,92.32448689928691,79.98285242126273,4,105,140,13.058304502246346,70
18.057950091243917,nominal4,nominal20,nominal24,1265,83.88468214283525,79.9690839645883,2,105,130,14.982741406599757,2017
18.27774322297944,nominal4,nominal20,nominal24,1268,84.05076965354468,79.9149581477692,3,105,129,15.087737238900935,1994
18.00551893165238,nominal4,nominal20,nominal22,1263,84.0442340134202,79.95527657475087,2,105,129,15.060336265119512,1995
17.967095577351007,nominal4,nominal20,nominal22,1270,84.0869239457304,80.07061479015648,3,105,130,14.955184415151857,2003
18.13,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.0,2000
18.8,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2000
18.18,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,2000
18.035606137103997,nominal4,nominal20,nominal24,1693,84.01628037585853,80.00345654582688,4,105,139,10.060692996590046,1987
18.362976602036767,nominal4,nominal20,nominal24,1691,84.16895522395424,80.04297532831099,3,105,139,10.022683445688825,1998
18.8,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,2000
18.279967102386433,nominal4,nominal20,nominal24,1271,84.09428491367494,79.96911900307722,2,105,129,17.471247191735586,1491
18.847960021757583,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.944607162283557,1500
18.838088359321294,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.93579317796544,1500
18.35,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,1500
18.23939637493145,nominal4,nominal20,nominal22,1267,83.97520570735821,80.1057314012195,3,105,129,17.436868714821905,1492
18.140451496845373,nominal4,nominal20,nominal24,1689,83.92628143950205,79.99505699508443,4,105,140,13.032319346374903,84
18.4,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,100
18.548961474745475,nominal4,nominal20,nominal24,1685,83.9292314439451,80.05809697039636,4,105,140,12.951230529705736,98
18.56478718185108,nominal4,nominal20,nominal23,1690,84.04307671211234,80.06366833572942,3,105,140,12.995992585584395,110
18.4,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,13.0,100
19.134999999999998,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,100
18.44,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,100
19.134999999999998,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,100
18.44,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,100
18.44,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,100
18.465806151006593,nominal4,nominal20,nominal24,1684,83.8160191407241,79.97356758712974,3,105,140,13.988312063286557,64
19.134999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,100
18.508928036180464,nominal4,nominal20,nominal24,1685,84.06984157116625,80.03096656587331,3,105,139,13.978253528695745,110
19.134999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,100
18.274178438472138,nominal4,nominal20,nominal24,1693,83.95772937043517,80.00122879409975,3,105,139,13.956876712056937,129
18.46,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.645,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.645,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2500
18.645,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.51335082353594,nominal4,nominal20,nominal22,1698,84.09636257373926,80.01099031867774,4,105,140,8.031679863676311,2488
18.856910203337428,nominal4,nominal20,nominal24,1685,83.81275490513374,79.977919777552,4,105,139,13.116381034154017,987
18.363776263450564,nominal4,nominal20,nominal22,1688,83.9619609611597,80.00880436086861,3,105,139,13.128235761225092,983
18.489441290697048,nominal4,nominal20,nominal22,1682,83.89538894881208,79.94249842889884,3,105,139,13.016998697643315,1006
18.452177325252265,nominal4,nominal20,nominal24,1688,83.91144702183608,79.95431874550093,3,105,140,12.977113926582783,1021
18.462644918235377,nominal4,nominal20,nominal24,1694,83.83534951912583,79.98059545186433,4,105,140,13.01032807891761,1016
19.04,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,2000
18.80275920290885,nominal4,nominal20,nominal24,1681,83.98004769244665,79.9686446276223,3,105,140,9.906629380730458,2034
18.629629580906705,nominal4,nominal20,nominal24,1689,84.02265959419158,79.93755683000958,4,105,140,9.998363651162473,2023
18.66,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,2000
18.451591667137077,nominal4,nominal20,nominal22,1686,84.02349638609272,80.01165016383015,3,105,140,9.982192553816285,2001
18.645,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,8.0,2500
18.439999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,8.0,2500
18.95975124781246,nominal4,nominal20,nominal24,1696,83.99365938121844,79.99217071420449,3,105,139,8.077401219005367,2478
18.74357682860009,nominal4,nominal20,nominal22,1692,84.07928891535902,79.97994314153607,3,105,139,8.061748953056526,2508
18.83,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,8.0,2500
18.752724486467812,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.320383319700092,1500
18.816643384786424,nominal4,nominal20,nominal22,1270,84.01380495533883,79.94639204775586,3,105,130,18.058904913247112,1501
18.88356438499136,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.026064006395792,1500
19.03691909198812,nominal4,nominal20,nominal22,1261,83.90236272652002,80.01432240173582,2,105,129,18.043564379540456,1500
18.909979333363296,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.000018453716258,1500
20.497098595682193,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,8.7853292363869,2500
19.027319432890625,nominal4,nominal20,nominal23,1855,92.31029441297129,79.98101979928592,4,105,139,8.027834776764305,2487
18.59602042585703,nominal4,nominal20,nominal24,1850,92.36303304204341,80.02063737059422,3,105,139,7.975984309170415,2518
18.928375807301652,nominal4,nominal20,nominal22,1861,92.36168138484912,80.02915383232677,4,105,139,8.021799684139365,2504
18.9311809838597,nominal4,nominal20,nominal24,1853,92.34357247854224,79.99587168936574,3,105,139,8.093608457305459,2508
19.24,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,13.5,2500
19.10442138033995,nominal4,nominal20,nominal24,1262,83.92878463801983,79.94352473681016,2,105,129,13.460114748237729,2498
19.299177395144085,nominal4,nominal20,nominal24,1267,84.11539047202363,80.04164214075696,2,105,129,13.548685888579485,2495
19.003374887962124,nominal4,nominal20,nominal24,1266,83.98270035596384,79.99265072122411,2,105,130,13.526656240012912,2515
19.22527305343927,nominal4,nominal20,nominal23,1263,83.92966588161701,80.00164620695685,3,105,130,13.531599778480711,2501
19.20450650193231,nominal4,nominal20,nominal24,802,78.97677649849989,65.53041993276726,2,105,130,17.00150775233781,2502
19.202014896248098,nominal4,nominal20,nominal24,793,79.10003193571563,65.43771840763273,3,105,130,17.052481299693003,2501
19.2393238025173,nominal4,nominal20,nominal24,805,79.10269763239317,65.47986813305795,2,105,129,16.983877250309078,2524
19.393913817995642,nominal4,nominal20,nominal24,801,79.00873704671167,65.4854638132503,2,105,129,17.06274400497284,2498
19.29,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,17.0,2500
19.423397765774926,nominal4,nominal20,nominal23,1857,92.4172475902472,79.95640321521414,3,105,139,13.89014505764975,147
19.216833711615404,nominal4,nominal20,nominal22,1856,92.41395028307825,80.05390495242503,4,105,140,14.055682228792401,74
19.36,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,100
19.21841982223219,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.14796646291455,100
19.42316593459586,nominal4,nominal20,nominal22,1858,92.52834931884149,79.99096008998153,4,105,140,14.030559296936632,95
19.04,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2000
19.253344479387877,nominal4,nominal20,nominal24,1692,83.92636317922954,79.99092826924273,4,105,140,10.037410524812524,1994
19.04,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2000
19.2923037286896,nominal4,nominal20,nominal24,1686,84.14199370234789,80.01182138193363,4,105,140,9.96092648844988,2003
19.04,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,10.0,2000
19.304075897015444,nominal4,nominal20,nominal22,1275,84.04389001293215,79.99686635849427,2,105,129,16.023559464420263,2001
19.21731093683741,nominal4,nominal20,nominal22,1262,83.80042742297258,80.05550166327845,2,105,130,16.041055346909992,2005
19.314264307504228,nominal4,nominal20,nominal24,1270,84.08013145707156,79.97150331072909,2,105,129,16.019527463473345,2017
19.490259017745633,nominal4,nominal20,nominal22,1262,83.94562446518522,79.93328368799753,2,105,129,15.982146286948232,1989
19.447484996596188,nominal4,nominal20,nominal24,1266,84.01182253868949,79.99250125542612,3,105,130,15.96439312049288,2000
19.393475867194827,nominal4,nominal20,nominal23,1858,92.41461314574713,80.040391793715,4,105,139,13.04177458610184,1024
19.47214707976806,nominal4,nominal20,nominal22,1854,92.44071550285805,80.00460179022438,4,105,139,13.093508021426766,989
19.330412352829335,nominal4,nominal20,nominal24,1859,92.39826232652159,79.98084923804666,4,105,140,13.006857561734224,989
19.39184822033627,nominal4,nominal20,nominal24,1863,92.39136917799405,79.99696292042586,4,105,139,13.004648312652835,997
19.43,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.0,1000
19.62,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,15.0,100
19.554292023001157,nominal4,nominal20,nominal23,1690,83.79103532486505,80.06060788047108,3,105,139,15.025640178775012,89
19.624986375685964,nominal4,nominal20,nominal23,1694,84.06242092842534,79.99003450386533,4,105,139,15.008750730633679,89
19.689956234956735,nominal4,nominal20,nominal22,1694,83.92573997511329,79.97773319532838,3,105,140,14.950041265249773,74
19.833984478931317,nominal4,nominal20,nominal24,1694,83.99653304601283,79.99130146520548,4,105,140,15.020912337441423,114
19.865000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
19.82,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,1000
19.753972044677788,nominal4,nominal20,nominal23,1692,84.13550136491119,80.00509342355801,3,105,139,13.884499215476856,986
19.677231413812926,nominal4,nominal20,nominal24,1684,84.1040148707941,79.97451552018606,3,105,139,14.091206326611848,1002
19.821423127223103,nominal4,nominal20,nominal22,1687,84.03893607250836,80.02364209584861,4,105,140,14.012884626317,1023
19.744043044425297,nominal4,nominal20,nominal22,1683,83.96945484238682,79.99450784381541,3,105,140,13.96498488816608,118
19.134999999999998,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,100
19.134999999999998,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,100
19.876331578252646,nominal4,nominal20,nominal24,1681,83.84082822393201,79.96098649195235,4,105,139,14.004725348864936,84
19.740627090475105,nominal4,nominal20,nominal24,1684,83.98351535715905,79.95924195921683,3,105,139,14.002005296218414,87
19.63522522276416,nominal4,nominal20,nominal24,1695,83.97189438470984,79.97271275133411,4,105,140,13.969549091106071,1008
19.834902958393158,nominal4,nominal20,nominal24,1683,83.9164526509346,79.99350955048092,3,105,139,14.02093296568714,1007
20.0216786623143,nominal4,nominal20,nominal24,1689,83.99440008151,80.0098727427184,4,105,140,14.042356596718092,967
19.91,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
19.842681273084935,nominal4,nominal20,nominal24,1692,84.04373676096377,80.01039341567972,3,105,140,13.994255322853217,1006
19.974195378626472,nominal4,nominal19,nominal22,1690,83.99197266435479,80.0571197393591,3,105,140,9.032795354142404,2513
20.016158954713703,nominal4,nominal20,nominal24,1689,84.06911504897955,80.0167202810524,3,105,139,8.844655791782811,2518
19.91941179132122,nominal4,nominal20,nominal24,1691,84.04325989740407,79.9952196317445,4,105,140,9.113091969149133,2483
19.843859158766854,nominal4,nominal20,nominal22,1685,84.08944311251919,80.03922169591155,3,105,140,8.902209835923154,2483
19.92,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,9.0,2500
20.205,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,2000
20.205,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,2000
19.655299077873288,nominal4,nominal20,nominal23,1693,84.0360512614237,80.01059694540383,3,105,139,11.000602225440339,1994
19.93,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,2000
20.740000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,2000
20.305406086520232,nominal4,nominal20,nominal24,1264,83.98338283884343,79.9961301518359,3,105,129,16.58959101542565,1981
20.142032901732655,nominal4,nominal20,nominal24,1268,83.9847904291927,79.95635370040007,2,105,130,16.49922606007747,1977
20.15866416014039,nominal4,nominal20,nominal23,1259,84.0129371662531,80.0140734294508,3,105,130,16.510106015570678,2007
20.083207495257074,nominal4,nominal20,nominal22,1268,83.99866808771743,79.96937098814898,2,105,129,16.518112361227097,1987
20.09,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,16.5,2000
20.370479859542737,nominal4,nominal20,nominal24,1690,83.91279844486738,80.00053317327233,4,105,140,11.100038621373972,2013
20.228266822063112,nominal4,nominal20,nominal22,1681,83.8745488965566,80.0204209928924,3,105,139,10.996060711556602,2029
20.44719099059232,nominal4,nominal20,nominal24,1687,83.95479400759638,80.02304835931997,3,105,140,10.975992827150185,2038
20.611282563891443,nominal4,nominal20,nominal22,1689,84.08448026019276,80.01533474705677,4,105,139,10.949460401370368,1987
20.448985103586327,nominal4,nominal20,nominal24,1684,84.09540293318062,80.0237643197427,4,105,139,11.020136402806997,2000
20.73,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,2500
20.615761089680912,nominal4,nominal20,nominal22,1267,83.83347340404362,79.97006267234919,3,105,129,14.558751790904857,2495
20.73,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.5,2500
21.100255219439404,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,14.743588960157505,2500
20.829261843742497,nominal4,nominal20,nominal22,1267,84.15354594978217,80.03944851778554,2,105,129,14.396530284619102,2504
20.71719185736237,nominal4,nominal20,nominal23,1271,84.02332010775208,79.97727836899273,2,105,130,16.928590822806466,2000
20.812062032230287,nominal4,nominal20,nominal23,1270,83.86454158582399,80.00196168916577,3,105,130,17.001836617260224,1981
20.676729350573982,nominal4,nominal20,nominal24,1268,84.06891662839496,79.97787111149967,3,105,130,17.05616490848001,2019
20.836335113620795,nominal4,nominal20,nominal22,1271,83.98572318808475,80.03841075630254,2,105,130,17.065177602470275,1991
20.8170581723767,nominal4,nominal20,nominal22,1263,84.04767495360777,80.06653534485407,2,105,129,16.938978984330312,2001
20.8,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,16.0,100
20.925265192088663,nominal4,nominal20,nominal24,1682,83.86311169434668,80.07844666590108,3,105,140,15.98005582574671,111
20.94293203992133,nominal4,nominal20,nominal22,1698,83.970310784429,79.98261221520723,4,105,140,16.026251916510038,116
20.835263958108747,nominal4,nominal20,nominal23,1691,83.9466348896605,80.00405296299655,4,105,140,15.920276083794786,91
20.745315741185294,nominal4,nominal20,nominal24,1685,83.97102524811076,79.98945510994207,3,105,140,16.04974076999849,93
20.88400951593059,nominal4,nominal20,nominal24,797,78.92802497009887,65.55874561468555,3,105,130,17.952950988349734,2481
20.77139499674691,nominal4,nominal20,nominal22,796,79.02530043955164,65.44086640823993,3,105,130,17.961698829031345,2516
20.942006252171794,nominal4,nominal20,nominal23,795,79.08763115442807,65.51278870117311,3,105,129,18.062679414115408,2498
20.87,nominal4,nominal19,nominal22,799,79.0,65.5,3,105,130,18.0,2500
20.85824279085884,nominal4,nominal20,nominal23,802,78.98965969784494,65.5193292570618,2,105,129,17.944367822717645,2527
20.91,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,1000
20.98976311919287,nominal4,nominal20,nominal23,1857,92.49029679403691,79.99628521817179,4,105,139,14.041609579329132,994
21.13170010252514,nominal4,nominal20,nominal24,1858,92.43191176857584,79.92648215735429,3,105,139,14.023991209635005,998
21.16498415166534,nominal4,nominal20,nominal23,1851,92.30088920032397,80.00682634972253,3,105,140,14.033642862306719,994
20.896327042095272,nominal4,nominal20,nominal24,1848,92.40248752627869,79.98495003308092,4,105,140,13.946368868008916,982
20.92,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,9.0,2500
20.86963376249799,nominal4,nominal20,nominal24,1859,92.50368021272712,80.02617201485515,3,105,140,8.983709795132796,2530
21.051291720448962,nominal4,nominal20,nominal23,1856,92.40084954028241,80.04215951749458,4,105,140,8.946786660323736,2501
20.897630408314026,nominal4,nominal20,nominal22,1859,92.48614724803589,79.91171715268781,4,105,140,9.093435393677813,2519
20.991416930142158,nominal4,nominal20,nominal24,1857,92.60780127204136,79.95676377022494,4,105,140,8.922064438431303,2503
20.79418455569634,nominal4,nominal20,nominal24,1853,92.39925859558993,80.01860488023895,4,105,139,10.963399695484192,1997
20.869818590183748,nominal4,nominal19,nominal24,1855,92.39611641376005,79.96308359904819,4,105,139,11.003303540295422,2017
22.270596835906346,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.716896703693234,2000
20.867581513294812,nominal4,nominal20,nominal24,1857,92.44905472692314,79.97897313795376,3,105,139,11.004963544790112,1970
21.107473264136953,nominal4,nominal20,nominal23,1858,92.3275919080243,79.99887847515153,3,105,140,10.942182918400697,2025
21.42,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,2000
21.340467429967987,nominal4,nominal20,nominal24,1272,83.9281467849997,80.03685173912416,2,105,129,17.446475638447396,2005
21.555126295100404,nominal4,nominal20,nominal22,1262,84.15336365778946,80.01139222926848,3,105,129,17.435027822122912,2023
21.42,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,2000
21.42,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,2000
21.450346938196997,nominal4,nominal20,nominal22,1256,84.0032132662228,80.04363488084519,3,105,130,14.927460374986156,2522
21.385474287266067,nominal4,nominal20,nominal22,1264,84.04066740464465,80.04303297556714,3,105,129,15.002374125363378,2532
21.642597475330035,nominal4,nominal20,nominal24,1274,84.05063506715507,80.0033721854957,2,105,130,15.002821627146725,2505
21.507118091389206,nominal4,nominal20,nominal24,1265,83.9882604988076,79.99281332532345,2,105,129,15.02877108322167,2495
21.407358812461656,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,15.069479349589647,2500
20.68,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,14.0,1000
20.68,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,1000
20.725,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,1000
21.354675386597922,nominal4,nominal20,nominal22,1688,84.04743491839587,79.95503803396127,3,105,140,13.97044637677743,1002
21.53361463856376,nominal4,nominal20,nominal24,1694,84.05227358787012,79.88773868233436,3,105,139,14.13948882822103,999
21.6557228330127,nominal4,nominal20,nominal22,1681,83.9686817191227,79.93197570124808,4,105,140,10.964872710923675,1978
21.47036654207942,nominal4,nominal20,nominal24,1685,84.04290948310391,79.99124722599491,4,105,140,11.064462825893797,1999
20.740000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,2000
21.55,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,2000
21.517261157756497,nominal4,nominal20,nominal24,1687,83.83546038295195,79.96905181544415,4,105,139,11.03703700837486,2009
21.71,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,2000
21.85781475487214,nominal4,nominal20,nominal24,1685,84.05193397577074,79.93631999256746,4,105,140,12.15693448550917,1985
21.71,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,2000
21.533442254410748,nominal4,nominal20,nominal24,1697,84.00612688859249,80.02778754981992,4,105,139,11.920111072954128,2019
21.86232832167032,nominal4,nominal20,nominal22,1686,84.00962220329079,79.99326889581552,3,105,140,12.078895905618348,2004
21.8038105394766,nominal4,nominal20,nominal23,1683,83.87134831632295,80.01274194724647,4,105,139,9.97662976017279,2504
22.615000000000002,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2500
21.84,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,2500
22.615000000000002,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,10.0,2500
22.615000000000002,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,2500
