heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
101.49,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.0,4000
101.49,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,4000
101.58,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,4500
101.66,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,4000
101.71,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,4500
101.87,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,5000
101.89,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,3000
101.93,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,2500
101.98,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.0,4500
102.02,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,4500
102.08,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.0,5000
102.16,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,4500
102.53,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,4500
102.54,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,4000
102.56,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,5000
102.66,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,4000
102.76,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,4000
102.85,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.5,5000
102.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,4500
102.87,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,3500
102.95,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,5000
103.05,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.5,4500
103.15,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,3500
103.2,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,3500
103.2,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.0,4000
103.58,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,4000
103.59,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.5,3000
103.7,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.0,4000
103.95,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,5000
103.96,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,4200
104.03,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,4500
104.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,4200
104.49,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,3500
104.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20.0,4500
104.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.5,5000
104.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.0,4500
104.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,4000
104.83,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,4000
104.94,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,5000
105.18,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,4000
105.18,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,3000
105.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,5000
105.38,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,4500
105.38,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.0,4500
105.56,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.0,4500
105.58,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.0,4500
105.63,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,12.0,5000
105.65,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,5000
105.75,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,5000
105.88,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.5,5000
105.97,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,4500
106.07,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,5000
106.14,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,4000
106.17,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,4500
106.34,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,3500
106.44,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,3500
106.62,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,4500
106.77,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,6.5,5000
106.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.0,4500
106.97,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.5,4000
107.0,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.0,3500
107.03,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.5,5000
107.39,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,3500
107.42,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,4500
107.54,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,4200
107.79,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,4500
107.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.5,4000
107.95,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.0,5000
107.98,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,3500
108.2,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,2500
108.24,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.0,4000
108.33,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,5000
108.5,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,3000
108.67,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.0,5000
108.76,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,4500
108.8,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,4000
108.94,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.0,4000
109.27,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,5000
109.29,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.0,5000
109.32,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,5000
109.35,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.5,5000
109.42,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.5,4500
109.54,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,18.0,3500
109.55,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,4000
109.71,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,4500
109.84,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,5000
109.86,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,4500
109.87,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,4500
110.06,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.5,3500
110.09,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.5,4500
110.15,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,12.0,5000
110.7,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.5,3000
110.72,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.0,5000
110.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,3500
110.86,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,4500
110.87,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,4200
110.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.5,4500
110.89,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,5000
110.95,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.5,3500
111.36,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,4500
111.51,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,3500
111.53,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,4500
111.67,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,4500
111.68,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.5,4000
111.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,3000
112.06,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,5000
112.19,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,4000
112.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,4500
112.31,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.5,5000
112.47,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.5,5000
112.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.0,5000
112.8,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.0,4500
113.0,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,4000
113.22,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,4500
113.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,5000
113.54,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,4500
113.57,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,5000
113.74,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,3500
113.85,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.0,5000
113.86,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,4500
113.89,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,5000
114.1,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,5000
114.26,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.5,4200
114.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,3500
114.34,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,4500
114.38,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.0,3000
114.6,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,18.0,4500
114.71,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.5,4000
114.78,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.5,5000
114.8,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.0,4500
114.91,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.0,4500
115.02,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,3500
115.08,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,3500
115.18,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.0,4000
115.29,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,3000
115.49,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,4200
115.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,4500
116.03,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,5000
116.13,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,5000
116.26,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.0,5000
116.32,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.0,5000
116.49,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,4500
116.67,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,4000
116.7,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,4500
116.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,4500
116.85,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.0,5000
116.91,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.5,4500
117.34,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,5000
117.4,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,4500
117.47,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,3500
117.62,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,5000
117.7,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.0,5000
117.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,4500
117.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,3500
117.93,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,4500
118.14,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,3000
118.56,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,4500
118.56,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,5000
118.6,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.0,5000
118.69,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,4000
118.73,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,4000
118.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,8.0,5000
119.04,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,4500
119.2,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.5,3500
119.49,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,4200
119.6,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.0,5000
119.69,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,9.5,4500
120.22,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,5000
120.26,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,4500
120.44,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,4500
120.56,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,10.5,5000
120.74,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,5000
121.11,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.0,4500
121.15,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,5000
121.24,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,4500
121.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,3500
121.25,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.0,4000
121.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,5000
121.47,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,5000
121.99,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.0,3000
122.01,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,4500
122.05,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,19.5,5000
122.72,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,4000
122.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,4500
123.11,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,5000
123.13,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.5,5000
123.25,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.0,4500
123.31,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,5000
123.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,5000
123.48,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.0,3500
123.56,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,4200
124.09,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,4500
124.12,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,4500
124.18,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,4500
124.21,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,5000
124.71,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,4200
124.71,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.0,5000
124.75,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.0,4500
124.98,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.0,5000
125.07,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,3500
125.12,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,4500
125.38,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,4500
125.39,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,5000
125.91,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,3000
125.98,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,4000
126.01,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,4000
126.36,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,4500
126.47,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,20.0,5000
126.54,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.5,5000
126.7,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
126.83,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,4000
127.56,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.0,5000
127.56,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.5,4500
127.7,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,4200
127.78,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,5000
127.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.5,3500
128.0,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.0,4500
128.25,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,5000
128.73,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,4000
128.78,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.5,5000
128.84,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.5,5000
128.95,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,3500
128.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.0,5000
129.03,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.5,5000
129.05,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,4500
129.49,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,5000
129.72,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.0,4500
129.94,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,4500
129.99,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.5,4500
130.37,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,4500
130.4,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.5,5000
130.8,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,4500
130.86,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.0,4000
131.0,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.5,4000
131.92,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,4200
131.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.0,4500
131.97,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.5,4500
132.02,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.5,5000
132.07,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,5000
132.23,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,5000
132.35,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,5000
132.55,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,5000
132.87,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,4000
132.88,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,3500
132.93,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.0,5000
132.95,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,5000
133.04,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.5,4500
133.11,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.0,5000
133.25,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.5,5000
133.43,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.5,5000
134.0,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,19.5,3000
134.1,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.0,5000
134.11,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,18.0,5000
134.14,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,4500
134.16,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,4500
134.89,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.0,5000
135.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,4500
135.4,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,4500
135.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.5,4000
136.0,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.0,4500
136.22,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,4200
136.38,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,12.5,4500
136.56,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.0,5000
136.98,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,5000
137.0,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.5,3500
137.07,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,15.0,4500
137.07,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,4000
137.15,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,5000
137.46,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,5000
137.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,4500
138.16,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,20.0,3000
138.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,5000
138.66,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,4500
138.81,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.5,5000
139.56,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,4000
140.1,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,4500
140.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,4200
140.9,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,11.5,5000
140.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,4500
141.0,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.5,4500
141.04,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,4000
141.07,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,5000
141.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.5,5000
141.34,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,4000
141.45,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,5000
141.72,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.0,3500
141.76,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,5000
141.84,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.0,5000
142.42,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,5000
143.26,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.5,4500
143.45,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,5000
143.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,4000
144.27,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,4500
144.58,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,4500
145.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,4200
145.57,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,4500
145.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,5000
146.01,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.0,5000
146.02,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,5000
146.29,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,5000
146.55,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,3500
146.76,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.0,4500
147.05,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,5000
148.51,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,5000
148.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,4500
148.68,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,5000
149.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,4500
149.39,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.5,5000
150.27,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,4500
150.87,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.5,5000
151.49,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.0,3500
152.66,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,4500
152.71,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,4500
152.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,18.0,4500
152.86,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,4000
153.63,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,5000
154.0,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,5000
154.16,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,4500
156.54,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,3500
157.92,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,5000
158.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,4200
158.83,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.0,4500
159.07,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,4500
