heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
57.72,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,13.5,2500
57.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.5,4500
57.83,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,6.5,4000
57.85,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,3000
57.86,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,12.0,2000
57.86,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.0,2500
57.87,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,4500
57.94,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,2000
57.94,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,12.5,2000
57.95,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.0,2500
57.99,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,2500
57.99,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.5,4000
57.99,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,1.5,5000
58.01,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,18.0,1500
58.02,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,12.5,2500
58.1,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.5,1500
58.11,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,4000
58.14,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.0,3000
58.23,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,3.0,5000
58.26,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,1500
58.3,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,8.5,3500
58.32,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.5,3500
58.36,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,7.5,3000
58.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,2500
58.4,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,6.5,3500
58.4,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,14.5,3000
58.41,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.0,5000
58.43,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,18.0,2500
58.48,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,11.0,5000
58.49,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.0,5000
58.5,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.5,3000
58.5,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,3000
58.5,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.0,3500
58.51,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.0,3500
58.55,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,12.5,4500
58.57,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.5,3000
58.57,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.0,2000
58.59,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.0,4500
58.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,2000
58.59,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,10.5,5000
58.61,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.0,5000
58.63,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.5,5000
58.64,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.0,5000
58.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,4200
58.71,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,0.5,4500
58.72,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,17.5,3500
58.79,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.0,2500
58.84,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,12.0,4500
58.9,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.0,3500
58.91,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,4.5,4500
58.91,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.0,2000
58.93,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,10.0,2500
58.94,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,11.5,3000
58.96,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,7.5,4500
58.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,3500
59.02,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.0,3500
59.04,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,3000
59.08,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,2500
59.1,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.5,4500
59.12,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.0,5000
59.13,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,4500
59.13,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.0,2500
59.14,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,9.5,4000
59.14,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,100
59.19,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,15.5,3000
59.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.0,3000
59.22,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.0,3500
59.23,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,4500
59.25,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,11.5,3000
59.26,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,1.5,5000
59.28,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,14.0,4200
59.29,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.5,1000
59.36,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,10.0,5000
59.41,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.0,5000
59.42,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,6.5,4000
59.43,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.5,5000
59.46,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.0,4000
59.52,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,5.5,5000
59.56,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.0,4500
59.6,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.0,1500
59.62,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.5,2000
59.69,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.0,4000
59.69,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,13.0,4500
59.71,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,10.5,4000
59.71,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,100
59.72,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,5.5,4500
59.79,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,4500
59.83,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,17.5,2500
59.84,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,11.0,2500
59.86,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,3000
59.86,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,13.0,4500
59.89,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.0,2500
59.92,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,2500
59.93,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.0,3000
59.93,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.0,3000
59.96,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,2500
59.97,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,2500
60.0,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,10.5,2500
60.02,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.0,1500
60.02,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.0,4500
60.06,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,10.5,3000
60.06,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.0,4000
60.07,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,4.5,4500
60.13,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,4500
60.18,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.5,5000
60.19,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,17.5,5000
60.2,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,7.5,3500
60.25,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.0,5000
60.26,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,4.5,4000
60.27,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,7.0,4000
60.28,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,100
60.35,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.0,4000
60.37,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.0,4000
60.39,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,4500
60.4,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.5,3500
60.46,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,9.0,4000
60.46,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.0,5000
60.46,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,12.5,3500
60.47,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,4500
60.48,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.0,3500
60.51,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.0,4000
60.51,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.0,3000
60.53,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,16.5,2000
60.55,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.0,5000
60.57,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,2000
60.57,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.0,3000
60.6,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.0,4500
60.62,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,3000
60.63,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,14.0,4500
60.73,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,5.5,3500
60.79,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,16.0,4000
60.86,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.0,3500
60.91,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,5.5,5000
60.99,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,9.5,3500
61.03,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,8.5,3500
61.05,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,100
61.11,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.5,3500
61.11,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,2500
61.12,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.5,3000
61.15,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.0,3000
61.15,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.0,1000
61.16,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,4200
61.18,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,2500
61.18,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,4.5,4500
61.19,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,17.0,4000
61.22,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,3500
61.24,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,10.5,3500
61.24,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,3500
61.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.0,3500
61.24,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,13.5,2000
61.26,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.0,5000
61.31,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.0,5000
61.34,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,11.0,5000
61.4,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,11.0,5000
61.46,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,11.5,3000
61.47,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.5,3500
61.48,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.0,4200
61.59,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.0,3000
61.63,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,8.5,3500
61.66,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,11.5,2500
61.68,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,2000
61.7,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,2.0,5000
61.73,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,13.5,3500
61.73,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,15.5,1500
61.74,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,8.5,4500
61.74,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,18.0,2500
61.75,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,7.5,5000
61.76,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.0,4200
61.77,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.0,5000
61.78,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,2.5,5000
61.84,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,8.5,4500
61.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.5,3000
61.93,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.0,4000
61.95,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,15.5,1500
61.96,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,3.5,5000
61.97,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.5,2500
62.0,nominal4,nominal20,nominal22,1267,84.0,80.0,3,105,130,18.0,5000
62.02,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,13.5,2000
62.05,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,14.5,2500
62.11,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.0,3000
62.19,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,3000
62.2,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.0,2500
62.22,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.0,100
62.25,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.0,4000
62.26,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,3.5,4000
62.28,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.0,5000
62.28,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,10.5,4000
62.31,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,13.5,2500
62.44,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,11.0,3000
62.46,nominal4,nominal20,nominal24,1689,84.0,80.0,4,105,140,12.0,5000
62.5,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,11.5,3000
62.51,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,6.5,4000
62.52,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.0,2000
62.58,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,4.5,4500
62.59,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,2000
62.64,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.0,4500
62.64,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,15.5,3000
62.67,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,1.5,4500
62.68,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,9.5,3000
62.7,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,6.5,5000
62.72,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,4.5,5000
62.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.0,3000
62.78,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.0,3500
62.8,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,10.5,4000
62.87,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,8.5,3000
62.94,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,4000
62.95,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,2.5,4500
62.96,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,100
62.96,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,7.5,4000
63.03,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,4500
63.03,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,2.5,5000
63.04,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.0,3000
63.04,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,17.5,1000
63.05,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.0,3500
63.06,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,18.5,3500
63.1,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,11.5,3500
63.12,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,16.5,3000
63.14,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.0,4500
63.15,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,4500
63.15,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.0,4000
63.19,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,5000
63.2,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,8.0,4500
63.23,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,6.5,4000
63.31,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,6.0,4500
63.39,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.0,4500
63.41,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.0,5000
63.46,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.0,2500
63.51,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.0,3500
63.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,3500
63.56,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,2500
63.57,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,12.0,3500
63.59,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.0,2000
63.64,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.0,3500
63.66,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,14.0,4500
63.68,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.0,4200
63.78,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,9.5,3500
63.78,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,2000
63.86,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,16.0,1500
63.87,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.0,3500
63.97,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,12.5,3000
63.99,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.5,4000
63.99,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,0.0,5000
64.0,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,8.0,3500
64.01,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,8.5,4500
64.02,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,2500
64.07,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,6.5,5000
64.08,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.5,4200
64.11,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,11.5,5000
64.12,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,14.0,2000
64.12,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,7.5,3500
64.13,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.5,5000
64.14,nominal4,nominal20,nominal22,1689,84.0,80.0,4,105,140,14.0,4500
64.17,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,18.5,100
64.17,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,9.0,4500
64.19,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.0,1000
64.19,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,11.5,4000
64.24,nominal4,nominal15,nominal24,1866,89.4,81.5,4,105,130,15.0,4200
64.25,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,9.0,3500
64.25,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,15.0,2500
64.25,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,17.0,4000
64.26,nominal4,nominal20,nominal23,1689,84.0,80.0,4,105,140,11.0,5000
64.27,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,2.5,5000
64.43,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,12.0,2000
64.45,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,11.5,2500
64.46,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,14.0,2500
64.5,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,17.5,2000
64.51,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,7.5,5000
64.56,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,4500
64.56,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.5,4200
64.6,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,4.0,4000
64.72,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,9.0,3500
64.77,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,11.0,4000
64.8,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.0,3500
64.81,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,16.0,3000
64.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,100
64.89,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,12.0,3000
64.91,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,2.0,4500
64.94,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,8.0,5000
64.94,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,18.0,1000
64.98,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,3000
64.98,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,3000
65.11,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,17.0,3000
65.12,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.0,3000
65.13,nominal3,nominal7,nominal21,2996,84.0,87.0,6,105,130,9.5,3000
65.14,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,7.5,4000
65.14,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,13.5,3500
65.18,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,5000
65.27,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,5.5,4500
65.37,nominal3,nominal6,nominal23,2497,84.0,87.0,5,105,130,7.0,4000
65.38,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,5000
65.43,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,4000
65.45,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,10.0,3000
65.48,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,6.5,3500
65.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,2500
65.58,nominal4,nominal20,nominal24,1858,92.4,80.0,4,105,140,12.0,5000
65.6,nominal3,nominal5,nominal21,1997,84.0,87.0,4,105,130,10.5,4000
65.6,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,8.0,4000
65.69,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,3.0,5000
65.72,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,4500
65.81,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,3000
65.83,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,2500
65.85,nominal3,nominal6,nominal21,2874,92.4,89.0,5,105,130,10.5,3000
65.86,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,3500
65.88,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,2000
65.88,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,16.5,1500
65.9,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,4500
65.93,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,4500
65.96,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,3.0,4500
65.96,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,14.5,2000
65.98,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.5,5000
65.99,nominal4,nominal6,nominal22,2874,92.4,89.0,5,105,130,6.5,5000
66.03,nominal3,nominal8,nominal21,2155,86.6,89.0,4,105,130,11.0,4000
66.04,nominal4,nominal16,nominal24,2798,89.4,81.5,6,105,130,14.5,3500
66.07,nominal4,nominal17,nominal24,3731,89.4,81.5,8,105,130,10.5,3500
66.08,nominal3,nominal5,nominal21,2299,92.4,89.0,4,105,130,7.0,5000
66.1,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,2500
66.11,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,3500
66.11,nominal4,nominal14,nominal24,3996,86.0,86.0,8,105,9999,17.5,1000
66.12,nominal4,nominal18,nominal24,4664,89.4,81.5,10,105,130,5.5,4000
66.13,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,3500
66.19,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.0,5000
66.22,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.5,4500
66.25,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,4200
