heat,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12
39.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,100
39.85,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,1500
39.9,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,100
39.9,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,100
39.93,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,1000
39.94,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.0,2500
39.97,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.0,4500
39.99,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.5,3000
40.08,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,3000
40.1,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,1000
40.19,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.0,4500
40.26,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,1.0,5000
40.29,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,1500
40.29,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.5,100
40.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,1500
40.35,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,1000
40.36,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,2000
40.4,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,3000
40.59,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.0,2500
40.62,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.0,1000
40.68,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.0,2500
40.69,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,3500
40.8,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,3500
40.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,12.5,1500
40.85,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,3000
40.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.0,5000
40.9,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,100
40.92,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,1500
40.94,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,2.5,5000
40.96,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,2500
41.06,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,2000
41.1,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,2.5,5000
41.15,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.0,4500
41.22,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,1500
41.28,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,5.5,5000
41.28,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,3000
41.3,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,4000
41.33,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.0,5000
41.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,4500
41.34,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,1500
41.35,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,3500
41.41,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.5,2500
41.46,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.0,4500
41.56,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,2000
41.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.0,3000
41.59,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,100
41.7,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,2000
41.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.5,3000
41.75,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,2500
41.84,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.5,4000
41.84,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,100
41.91,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,1500
41.95,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,1000
42.03,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.5,2000
42.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.5,4500
42.09,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,4200
42.12,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,1000
42.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,4500
42.3,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,1000
42.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,2500
42.34,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,3500
42.37,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,4000
42.41,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.0,2000
42.52,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.5,2500
42.6,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,2000
42.61,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,1500
42.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,3000
42.64,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,3500
42.78,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,1000
42.81,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,100
42.85,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,4200
42.9,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,100
42.91,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.0,2500
43.09,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,3000
43.12,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.0,3500
43.37,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,4200
43.4,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,15.0,1500
43.41,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.5,2500
43.43,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.0,3000
43.49,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,1000
43.52,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,1500
43.64,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,1000
43.68,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.0,5000
43.73,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,1.5,5000
43.75,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.0,4500
43.77,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,1500
43.77,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,100
43.78,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,4500
43.85,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.0,3500
43.93,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,1.5,5000
44.09,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,4500
44.13,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,4500
44.14,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,10.0,2500
44.15,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.5,4000
44.17,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.0,2000
44.22,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,13.5,1500
44.22,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.0,100
44.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.5,4200
44.29,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.5,3500
44.32,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,2000
44.41,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.0,3000
44.44,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,2500
44.48,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.0,4500
44.5,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.5,4000
44.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.0,3500
44.54,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.0,4000
44.62,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.0,3500
44.68,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,1000
44.92,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.0,3000
44.94,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,12.5,3500
45.12,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,2500
45.16,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,1500
45.16,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.5,1000
45.19,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.5,3000
45.37,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,6.5,5000
45.37,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.5,4200
45.39,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.5,3000
45.43,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.5,1500
45.52,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,100
45.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.0,2000
45.65,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.5,2500
45.65,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,4500
45.71,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.5,2500
45.75,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,2000
45.76,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,2000
45.83,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,3500
45.89,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.0,3000
46.06,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.0,5000
46.17,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,4500
46.19,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.0,5000
46.19,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,7.0,3500
46.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.5,3000
46.31,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,3.5,5000
46.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,4500
46.41,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,3.5,5000
46.44,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,9.5,3500
46.55,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.0,2500
46.56,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.0,4200
46.65,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,3000
46.67,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.0,4000
46.68,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,1000
46.71,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,1500
46.82,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.5,4500
46.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.0,3500
46.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,1500
46.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,100
46.84,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,1000
46.85,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,2500
46.87,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,1500
46.91,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,4500
46.97,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,10.5,2500
47.08,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.0,5000
47.12,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.0,4000
47.12,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,4200
47.24,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.0,2500
47.36,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,4000
47.44,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,4200
47.47,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,2000
47.48,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.0,2500
47.57,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.0,5000
47.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,2500
47.63,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,100
47.66,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,3500
47.66,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,14.5,1500
47.85,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,3500
47.94,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,3500
47.98,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,4500
48.01,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,3000
48.06,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,2000
48.2,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,1000
48.32,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,1500
48.33,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,4500
48.5,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.0,3000
48.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,1500
48.51,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,1000
48.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,12.5,3000
48.62,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.0,2500
48.71,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,2.5,5000
48.76,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,13.5,3500
48.79,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,3000
48.8,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,2500
48.87,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,10.5,3000
48.89,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,4000
48.91,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.5,4200
49.0,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.0,5000
49.02,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,2000
49.15,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,2.5,5000
49.2,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,4500
49.21,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,19.0,2500
49.23,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,2000
49.3,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,13.5,2500
49.31,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.0,5000
49.39,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,15.0,1500
49.51,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.5,2000
49.56,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.0,100
49.71,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.5,2500
49.77,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.0,4500
49.78,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,1500
49.81,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.5,4500
49.84,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.5,3000
49.88,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,7.5,5000
49.89,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,3500
50.17,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.0,3500
50.19,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.5,1000
50.22,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,16.5,3000
50.23,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,5.5,4000
50.23,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,1500
50.27,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.0,4000
50.31,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,2.5,5000
50.36,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.0,4500
50.43,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,10.5,3500
50.43,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,15.5,2500
50.44,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,13.0,3000
50.59,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.5,4500
50.69,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.0,2000
50.74,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.0,3500
50.79,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.0,3000
50.83,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.0,3500
50.9,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.5,3500
51.03,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,2000
51.24,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.0,2000
51.28,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,1000
51.31,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.0,5000
51.33,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.0,4200
51.48,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,16.5,100
51.6,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,7.5,4200
51.6,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.0,4500
51.63,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.5,4500
51.73,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,8.5,3000
51.73,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,4.5,5000
51.8,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,10.0,3000
51.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.0,4200
51.89,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.0,1000
51.96,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,8.0,3500
51.97,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,12.5,2500
52.25,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,8.5,3500
52.27,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.0,2500
52.29,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.0,5000
52.31,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,4.5,5000
52.37,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.0,5000
52.39,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,18.5,2000
52.5,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.0,3500
52.53,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,20.0,2500
52.77,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,11.5,3000
52.78,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,14.5,3500
52.79,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,6.5,4500
52.8,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.0,4500
52.82,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,18.0,1000
52.86,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,2000
52.91,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.0,1500
52.93,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.0,4500
52.98,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,4.5,4500
52.99,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.0,2500
53.08,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,14.5,2500
53.3,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,7.5,4000
53.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.0,100
53.43,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,6.5,4000
53.47,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.0,4000
53.54,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,10.5,3000
53.57,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.0,2500
53.64,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,3.0,5000
53.82,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.5,4200
53.91,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.0,4200
53.95,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,3.5,5000
53.96,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,17.5,3000
53.98,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.0,3500
54.11,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.0,2000
54.12,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,11.5,4200
54.13,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,7.5,3500
54.14,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,16.5,2500
54.36,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,4.5,4500
54.38,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.0,3000
54.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.0,3500
54.52,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.0,5000
54.53,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,11.5,2000
54.61,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,11.5,3500
54.68,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,16.5,1500
54.73,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,2000
54.82,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,8.5,5000
54.87,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.0,3500
54.92,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,10.5,3000
55.03,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.0,2500
55.09,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,9.0,3000
55.16,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,13.5,2500
55.32,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,17.5,100
55.34,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,1000
55.35,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,10.5,4500
55.42,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,5.0,5000
55.55,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,19.5,1500
55.72,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,3.5,5000
55.76,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.0,4000
55.85,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,19.5,2000
55.89,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.0,3000
55.92,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,6.5,4500
56.05,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.0,2500
56.08,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,12.0,2500
56.17,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.0,3500
56.28,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,8.5,4200
56.39,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,10.5,2500
56.4,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,6.0,4200
56.42,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,14.5,3000
56.44,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,8.0,4000
56.62,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,9.5,3500
56.64,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,18.0,2000
56.65,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,5.5,4500
56.67,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,4.0,5000
56.76,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,14.0,2500
56.85,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,6.5,4000
56.9,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,12.5,3000
57.02,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,15.5,3500
57.03,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,15.5,2500
57.16,nominal3,nominal9,nominal21,2497,84.0,87.0,5,105,130,9.5,3500
57.21,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,5.0,4500
57.3,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,11.5,3000
57.36,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,5.5,5000
57.37,nominal4,nominal13,nominal24,3226,88.4,88.0,6,105,130,20.0,1500
57.45,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,9.0,5000
57.62,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,20.0,2000
57.85,nominal4,nominal11,nominal24,2151,88.4,88.0,4,105,130,18.5,3000
57.94,nominal3,nominal10,nominal21,2996,84.0,87.0,6,105,130,12.0,2000
57.99,nominal4,nominal12,nominal24,2686,88.34,88.0,4,105,130,17.5,2500
58.11,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,7.5,4000
58.26,nominal4,nominal14,nominal22,3996,86.0,86.0,8,105,130,17.5,1500
58.32,nominal3,nominal10,nominal22,2996,84.0,87.0,6,105,130,9.5,3500
